material_id,formula,energy_above_hull,n_elements,formula_sta,stability_passed,stability_min_dE_eV,stability_details,best_miller,best_mismatch_pct,best_mismatch_a_pct,best_mismatch_b_pct,best_angle_diff_deg,lattice_details,formula_ads,best_coverage_ML,best_n_Li,best_E_clean_eV,best_E_ads_system_eV,best_E_ads_eV,best_ads_status,best_path,best_barrier_eV,best_neb_status,ranked_mismatch_pct,ranked_E_ads_eV,S_lattice,S_adsorption,ranked_barrier_eV,S_diffusion,score_mode,score,final_rank,final_decision
mp-1217985,Ta2MnV3,0.0,3,Ta2MnV3,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",0.778,0.778,0.778,58.62,"film(3,3) Li(5,5)",Ta2MnV3,1.0,8.0,-710.198974609375,-728.4639892578125,-0.5486000180244446,success,,,,0.778,-0.5486000180244446,0.9028,0.9709,,,pre_neb,0.9417,63.0,入围：已完成综合评分
mp-1813,Ba2Mg17,0.0,2,Ba2Mg17,True,,稳定: min dE = -0.029 eV/atom,"(1, 0, 1)",0.151,0.151,0.151,22.41,"film(3,3) Li(8,8)",Ba2Mg17,0.25,7.0,-228.0760040283203,-243.5189971923828,-0.4715000092983246,success,hollow_to_top,0.1622000038623809,success,0.151,-0.4715000092983246,0.9811,0.9899,0.1622,0.8378,with_neb,0.9416,64.0,入围：已完成综合评分
mp-1215554,Zr2FeCo3,0.0,3,Zr2FeCo3,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",0.401,0.401,0.401,58.62,"film(3,3) Li(5,5)",Zr2FeCo3,0.25,2.0,-566.4509887695312,-570.9739990234375,-0.5267000198364258,success,top_to_bridge,0.1428000032901764,success,0.401,-0.5267000198364258,0.9499,0.9911,0.1428,0.8572,with_neb,0.9386,65.0,入围：已完成综合评分
mp-865930,TiZnCu2,0.0,3,TiZnCu2,True,,稳定: min dE = -0.028 eV/atom,"(1, 1, 1)",0.976,0.976,0.976,1.26,"film(5,5) Li(7,7)",TiZnCu2,1.0,6.0,-206.6009979248047,-219.79400634765625,-0.4641000032424927,success,,,,0.976,-0.4641000032424927,0.878,0.984,,,pre_neb,0.9386,66.0,入围：已完成综合评分
mp-7187,TiAlNi2,0.0,3,TiAlNi2,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 0)",1.017,1.017,1.017,28.62,"film(5,5) Li(7,7)",TiAlNi2,1.0,6.0,-296.17999267578125,-309.39898681640625,-0.4684999883174896,success,,,,1.017,-0.4684999883174896,0.8729,0.9877,,,pre_neb,0.9385,67.0,入围：已完成综合评分
mp-1017983,TiMo3,0.0,2,TiMo3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",0.02,0.02,0.02,55.97,"film(4,4) Li(7,7)",TiMo3,0.25,2.0,-787.4099731445312,-791.822021484375,-0.4711999893188476,success,hollow_to_top,0.1900999993085861,success,0.02,-0.4711999893188476,0.9975,0.9897,0.1901,0.8099,with_neb,0.9381,68.0,入围：已完成综合评分
mp-601820,Fe3Co,0.0,2,Fe3Co,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",0.699,0.699,0.699,28.62,"film(3,3) Li(4,4)",Fe3Co,1.0,8.0,-627.8800048828125,-645.281005859375,-0.4404999911785126,success,,,,0.699,-0.4404999911785126,0.9126,0.9567,,,pre_neb,0.9378,69.0,入围：已完成综合评分
mp-1217923,TaNi6Mo,0.0,3,TaNi6Mo,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",0.066,0.05,0.066,28.62,"film(5,2) Li(7,3)",TaNi6Mo,1.0,9.0,-458.0360107421875,-478.9869995117188,-0.5932999849319458,success,,,,0.066,-0.5932999849319458,0.9918,0.8969,,,pre_neb,0.9375,70.0,入围：已完成综合评分
mp-21457,Ti3Cu3O,0.0,3,Ti3Cu3O,True,,稳定: min dE = -0.049 eV/atom,"(1, 1, 1)",0.986,0.986,0.986,58.62,"film(3,3) Li(8,8)",Ti3Cu3O,0.25,5.0,-1469.1650390625,-1480.14599609375,-0.4616000056266784,success,,,,0.986,-0.4616000056266784,0.8768,0.9817,,,pre_neb,0.9367,71.0,入围：已完成综合评分
mp-571428,MgNi3B2,0.0,3,MgNi3B2,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.139,1.139,1.139,58.62,"film(5,5) Li(8,8)",MgNi3B2,1.0,10.0,-808.833984375,-830.9840087890625,-0.4803999960422516,success,,,,1.139,-0.4803999960422516,0.8576,0.9952,,,pre_neb,0.9362,72.0,入围：已完成综合评分
mp-1213645,CsSrCl3,0.002952912999999,3,CsSrCl3,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",1.188,1.188,1.188,28.62,"film(3,3) Li(8,8)",CsSrCl3,0.25,7.0,-496.8410034179688,-512.405029296875,-0.4887999892234802,success,,,,1.188,-0.4887999892234802,0.8515,0.9984,,,pre_neb,0.9355,73.0,入围：已完成综合评分
mp-1183162,AlFe3,0.0,2,AlFe3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",0.081,0.081,0.081,28.62,"film(5,5) Li(6,6)",AlFe3,0.25,1.0,-580.531005859375,-582.7260131835938,-0.4607000052928924,success,top_to_bridge,0.1817999929189682,success,0.081,-0.4607000052928924,0.9899,0.9809,0.1818,0.8182,with_neb,0.9348,74.0,入围：已完成综合评分
mp-2554,Al3V,0.0,2,Al3V,True,,稳定: min dE = -0.035 eV/atom,"(0, 0, 1)",0.82,0.82,0.82,28.62,"film(4,4) Li(5,5)",Al3V,0.25,1.0,-248.3930053710937,-250.6840057373047,-0.5565000176429749,success,,,,0.82,-0.5565000176429749,0.8975,0.9609,,,pre_neb,0.9337,75.0,入围：已完成综合评分
mp-556,ZrNi,0.0,2,ZrNi,True,,稳定: min dE = -0.000 eV/atom,"(0, 1, 0)",1.24,0.623,1.24,28.62,"film(7,3) Li(8,4)",ZrNi,1.0,8.0,-354.12701416015625,-371.9700012207031,-0.4955999851226806,success,,,,1.24,-0.4955999851226806,0.845,0.9998,,,pre_neb,0.9334,76.0,入围：已完成综合评分
mp-1208228,Ti3NbAl2,0.0,3,Ti3NbAl2,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.23,1.23,1.23,58.62,"film(2,2) Li(3,3)",Ti3NbAl2,1.0,8.0,-329.6510009765625,-347.4349975585937,-0.4884000122547149,success,,,,1.23,-0.4884000122547149,0.8462,0.9983,,,pre_neb,0.9331,77.0,入围：已完成综合评分
mp-1215195,ZrUC2,0.0,3,ZrUC2,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.262,1.262,1.262,58.62,"film(7,7) Li(8,8)",ZrUC2,0.25,1.0,-620.927978515625,-623.1530151367188,-0.4896000027656555,success,,,,1.262,-0.4896000027656555,0.8422,0.9986,,,pre_neb,0.9316,78.0,入围：已完成综合评分
mp-1007855,FeNi3,0.0170325225,2,FeNi3,True,,稳定: min dE = 0.000 eV/atom,"(0, 0, 1)",0.781,0.781,0.781,28.62,"film(6,6) Li(7,7)",FeNi3,1.0,5.0,-500.4330139160156,-511.9169921875,-0.5622000098228455,success,,,,0.781,-0.5622000098228455,0.9024,0.9528,,,pre_neb,0.9312,79.0,入围：已完成综合评分
mp-1224402,HfAlMo,0.008542916388879,3,HfAlMo,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.266,0.879,1.266,58.49,"film(4,4) Li(7,7)",HfAlMo,1.0,12.0,-804.7919921875,-831.802978515625,-0.5163000226020813,success,,,,1.266,-0.5163000226020813,0.8418,0.9967,,,pre_neb,0.9303,80.0,入围：已完成综合评分
mp-570287,Ta5Si3,0.056800521250004,2,Ta5Si3,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",0.002,0.002,0.002,22.29,"film(2,2) Li(5,5)",Ta5Si3,0.25,6.0,-1870.8199462890625,-1884.842041015625,-0.6022999882698059,success,,,,0.002,-0.6022999882698059,0.9998,0.8774,,,pre_neb,0.9298,81.0,入围：已完成综合评分
mp-1186381,Pa3Al,0.011261787500004,2,Pa3Al,True,,稳定: min dE = -0.014 eV/atom,"(1, 1, 0)",0.432,0.432,0.432,28.62,"film(2,2) Li(3,3)",Pa3Al,0.25,2.0,-505.5539855957031,-510.1900024414063,-0.5831999778747559,success,,,,0.432,-0.5831999778747559,0.946,0.9171,,,pre_neb,0.9295,82.0,入围：已完成综合评分
mp-1218008,Ta2Cr3Si,0.024322066666666,3,Ta2Cr3Si,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.122,1.122,1.122,58.62,"film(5,5) Li(8,8)",Ta2Cr3Si,1.0,10.0,-934.5999755859376,-957.3419799804688,-0.5394999980926514,success,,,,1.122,-0.5394999980926514,0.8598,0.9807,,,pre_neb,0.9289,83.0,入围：已完成综合评分
mp-1220316,NbW,0.0,2,NbW,True,,稳定: min dE = 0.000 eV/atom,"(1, 0, 0)",1.288,0.693,1.288,28.62,"film(2,2) Li(3,3)",NbW,1.0,6.0,-351.489013671875,-364.7879943847656,-0.4817999899387359,success,,,,1.288,-0.4817999899387359,0.839,0.9959,,,pre_neb,0.9286,84.0,入围：已完成综合评分
mp-22227,ZrMnSi,0.0,3,ZrMnSi,True,,稳定: min dE = -0.000 eV/atom,"(0, 1, 1)",1.27,1.27,0.144,28.62,"film(3,3) Li(4,7)",ZrMnSi,0.25,3.0,-1181.85205078125,-1188.6209716796875,-0.5216000080108643,success,,,,1.27,-0.5216000080108643,0.8412,0.9942,,,pre_neb,0.9286,85.0,入围：已完成综合评分
mp-4500,ZrNbP,0.0,3,ZrNbP,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.024,0.116,1.024,28.62,"film(5,3) Li(6,7)",ZrNbP,1.0,12.0,-844.7130126953125,-870.9420166015625,-0.4510999917984009,success,,,,1.024,-0.4510999917984009,0.872,0.9706,,,pre_neb,0.9283,86.0,入围：已完成综合评分
mp-977426,NbCo3,0.0,2,NbCo3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",1.214,1.214,0.389,28.62,"film(5,2) Li(7,3)",NbCo3,1.0,9.0,-987.2139892578124,-1007.0330200195312,-0.4675000011920929,success,,,,1.214,-0.4675000011920929,0.8482,0.9869,,,pre_neb,0.9275,87.0,入围：已完成综合评分
mp-1079240,LiAl,0.086621109999999,2,LiAl,True,,稳定: min dE = -0.044 eV/atom,"(0, 0, 1)",0.612,0.612,0.612,58.62,"film(2,2) Li(3,3)",LiAl,0.25,2.0,-182.5870056152344,-186.9019927978516,-0.4228000044822693,success,,,,0.612,-0.4228000044822693,0.9235,0.9282,,,pre_neb,0.9262,88.0,入围：已完成综合评分
mp-1191401,HfFe2,0.008608761666669,2,HfFe2,True,,稳定: min dE = 0.000 eV/atom,"(0, 0, 1)",1.12,1.12,1.12,58.62,"film(3,3) Li(5,5)",HfFe2,1.0,10.0,-871.9719848632812,-894.7670288085938,-0.5447999835014343,success,,,,1.12,-0.5447999835014343,0.86,0.9752,,,pre_neb,0.9258,89.0,入围：已完成综合评分
mp-1216672,TiZnNi2,0.0478022075,3,TiZnNi2,True,,稳定: min dE = -0.038 eV/atom,"(0, 0, 1)",0.371,0.371,0.371,28.62,"film(7,1) Li(7,1)",TiZnNi2,0.25,1.0,-167.63600158691406,-169.781005859375,-0.4102999866008758,success,,,,0.371,-0.4102999866008758,0.9536,0.9043,,,pre_neb,0.9254,90.0,入围：已完成综合评分
mp-1206441,V5B6,0.0,2,V5B6,True,,稳定: min dE = -0.000 eV/atom,"(0, 1, 1)",1.276,0.697,1.276,28.62,"film(1,1) Li(1,7)",V5B6,0.25,3.0,-1469.85400390625,-1476.6490478515625,-0.5303999781608582,success,,,,1.276,-0.5303999781608582,0.8405,0.9885,,,pre_neb,0.9251,91.0,入围：已完成综合评分
mp-569426,SrZn2,0.0,2,SrZn2,True,,稳定: min dE = -0.033 eV/atom,"(0, 0, 1)",1.391,1.391,0.076,28.62,"film(2,3) Li(3,8)",SrZn2,0.25,3.0,-72.63999938964844,-79.31800079345703,-0.4912999868392944,success,,,,1.391,-0.4912999868392944,0.8261,0.9991,,,pre_neb,0.9249,92.0,入围：已完成综合评分
mp-1102520,ZrSiMo,0.0,3,ZrSiMo,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",0.737,0.737,0.328,28.62,"film(5,3) Li(6,7)",ZrSiMo,1.0,12.0,-837.3499755859375,-865.0360107421875,-0.5724999904632568,success,,,,0.737,-0.5724999904632568,0.9079,0.9364,,,pre_neb,0.9242,93.0,入围：已完成综合评分
mp-1193113,Ta3Cr3N,0.0,3,Ta3Cr3N,True,,稳定: min dE = -0.001 eV/atom,"(1, 1, 1)",1.269,1.269,1.269,58.62,"film(3,3) Li(8,8)",Ta3Cr3N,0.25,5.0,-2388.967041015625,-2400.31103515625,-0.5340999960899353,success,,,,1.269,-0.5340999960899353,0.8414,0.9856,,,pre_neb,0.9238,94.0,入围：已完成综合评分
mp-1217162,Ti2Co3Si,0.096126295000003,3,Ti2Co3Si,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.103,1.103,1.103,58.62,"film(5,5) Li(8,8)",Ti2Co3Si,1.0,10.0,-717.5850219726562,-740.43701171875,-0.5504999756813049,success,,,,1.103,-0.5504999756813049,0.8621,0.9686,,,pre_neb,0.923,95.0,入围：已完成综合评分
mp-2733,Al8Mo3,0.0,2,Al8Mo3,True,,稳定: min dE = -0.028 eV/atom,"(1, 1, -1)",0.758,0.728,0.758,18.48,"film(3,2) Li(5,7)",Al8Mo3,0.25,5.0,-1282.5570068359375,-1293.365966796875,-0.4271999895572662,success,,,,0.758,-0.4271999895572662,0.9052,0.9359,,,pre_neb,0.9228,96.0,入围：已完成综合评分
mp-1221815,Mn3SiW2,0.020063156781606,3,Mn3SiW2,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.349,1.349,1.349,58.62,"film(5,5) Li(8,8)",Mn3SiW2,1.0,9.0,-936.9019775390624,-957.2550048828124,-0.5267999768257141,success,,,,1.349,-0.5267999768257141,0.8314,0.9911,,,pre_neb,0.9226,97.0,入围：已完成综合评分
mp-568636,TiCr2,0.091316451944443,2,TiCr2,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.373,1.373,1.373,58.62,"film(5,5) Li(8,8)",TiCr2,0.25,2.0,-851.8200073242188,-856.3359985351562,-0.5234000086784363,success,,,,1.373,-0.5234000086784363,0.8284,0.9932,,,pre_neb,0.9225,98.0,入围：已完成综合评分
mp-568671,V5Si3,0.0,2,V5Si3,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",0.436,0.436,0.436,22.64,"film(3,3) Li(7,7)",V5Si3,0.25,5.0,-1544.9229736328125,-1556.54296875,-0.5892999768257141,success,,,,0.436,-0.5892999768257141,0.9455,0.9051,,,pre_neb,0.9224,99.0,入围：已完成综合评分
mp-1008632,V2C,0.001838804166666,2,V2C,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.286,1.286,0.596,28.62,"film(6,2) Li(5,3)",V2C,1.0,5.0,-881.2949829101562,-892.64501953125,-0.5353999733924866,success,,,,1.286,-0.5353999733924866,0.8392,0.9845,,,pre_neb,0.9222,100.0,入围：已完成综合评分
mp-10721,Ti2C,0.0,2,Ti2C,True,,稳定: min dE = 0.000 eV/atom,"(1, 1, 1)",1.304,1.304,1.304,1.19,"film(3,1) Li(6,2)",Ti2C,1.0,13.0,-1269.010986328125,-1298.4959716796875,-0.5335000157356262,success,,,,1.304,-0.5335000157356262,0.837,0.9861,,,pre_neb,0.9222,101.0,入围：已完成综合评分
mp-867272,LiAlCu2,0.0,3,LiAlCu2,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 0)",1.08,1.08,1.08,28.62,"film(5,5) Li(7,7)",LiAlCu2,1.0,6.0,-168.57899475097656,-181.66700744628903,-0.4465999901294708,success,,,,1.08,-0.4465999901294708,0.865,0.965,,,pre_neb,0.9221,102.0,入围：已完成综合评分
mp-697075,Ti3Zn3N,0.0,3,Ti3Zn3N,True,,稳定: min dE = -0.040 eV/atom,"(1, 1, 1)",1.372,1.372,1.372,58.62,"film(3,3) Li(8,8)",Ti3Zn3N,0.25,5.0,-1280.0780029296875,-1291.123046875,-0.4744000136852264,success,,,,1.372,-0.4744000136852264,0.8285,0.9918,,,pre_neb,0.9218,103.0,入围：已完成综合评分
mp-305,TiFe,0.0,2,TiFe,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.347,1.347,1.347,28.62,"film(1,5) Li(1,5)",TiFe,1.0,4.0,-395.197998046875,-404.25299072265625,-0.52920001745224,success,,,,1.347,-0.52920001745224,0.8316,0.9894,,,pre_neb,0.9218,104.0,入围：已完成综合评分
mp-1216231,VW,0.0,2,VW,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",1.471,0.543,1.471,28.62,"film(2,5) Li(3,7)",VW,0.25,1.0,-426.4179992675781,-428.6530151367188,-0.5002999901771545,success,,,,1.471,-0.5002999901771545,0.8161,1.0,,,pre_neb,0.9212,105.0,入围：已完成综合评分
mp-1387,AlV3,0.0,2,AlV3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",0.051,0.051,0.051,28.62,"film(5,5) Li(8,8)",AlV3,0.25,2.0,-972.06298828125,-976.5050048828124,-0.4864000082015991,success,hollow_to_top,0.2549000084400177,success,0.051,-0.4864000082015991,0.9936,0.9977,0.2549,0.7451,with_neb,0.9207,106.0,入围：已完成综合评分
mp-1215318,ZrAlCu,0.0,3,ZrAlCu,True,,稳定: min dE = 0.000 eV/atom,"(0, 0, 1)",1.464,1.464,0.383,28.62,"film(4,4) Li(7,7)",ZrAlCu,1.0,9.0,-406.1310119628906,-426.1159973144531,-0.4859000146389007,success,,,,1.464,-0.4859000146389007,0.817,0.9975,,,pre_neb,0.9202,107.0,入围：已完成综合评分
mp-862318,LiAl2Ni,0.0,3,LiAl2Ni,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 0)",1.441,1.441,1.441,28.62,"film(5,5) Li(7,7)",LiAl2Ni,0.25,1.0,-196.0469970703125,-198.30099487304688,-0.5199999809265137,success,,,,1.441,-0.5199999809265137,0.8199,0.995,,,pre_neb,0.92,108.0,入围：已完成综合评分
mp-862617,AcAl3,0.0,2,AcAl3,True,,稳定: min dE = -0.006 eV/atom,"(1, 1, 1)",0.666,0.363,0.666,31.38,"film(1,3) Li(4,7)",AcAl3,0.25,5.0,-502.5870056152344,-513.3499755859375,-0.4180000126361847,success,,,,0.666,-0.4180000126361847,0.9168,0.9194,,,pre_neb,0.9183,109.0,入围：已完成综合评分
mp-570608,ZrCr2,0.004494367916667,2,ZrCr2,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.388,1.388,1.388,58.62,"film(3,3) Li(5,5)",ZrCr2,0.25,2.0,-868.7680053710938,-873.1719970703125,-0.4668999910354614,success,,,,1.388,-0.4668999910354614,0.8265,0.9864,,,pre_neb,0.9179,110.0,入围：已完成综合评分
mp-865,CaB6,0.0,2,CaB6,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.522,1.522,1.522,28.62,"film(5,5) Li(7,7)",CaB6,1.0,8.0,-856.822021484375,-874.7750244140625,-0.5095000267028809,success,,,,1.522,-0.5095000267028809,0.8098,0.9989,,,pre_neb,0.9178,111.0,入围：已完成综合评分
mp-27919,Ti8C5,0.0,2,Ti8C5,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.104,1.081,1.104,28.62,"film(4,1) Li(7,5)",Ti8C5,1.0,13.0,-1405.925048828125,-1434.219970703125,-0.4419000148773193,success,,,,1.104,-0.4419000148773193,0.862,0.9587,,,pre_neb,0.9172,112.0,入围：已完成综合评分
mp-505472,Al3(Ni10B3)2,0.0,3,Al3(Ni10B3)2,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.411,1.411,1.411,58.62,"film(2,2) Li(5,5)",Al3(Ni10B3)2,1.0,19.0,-1391.60302734375,-1433.4320068359375,-0.4668999910354614,success,,,,1.411,-0.4668999910354614,0.8236,0.9864,,,pre_neb,0.9166,113.0,入围：已完成综合评分
mp-10464,CaF2,0.034641701666666,2,CaF2,True,,稳定: min dE = -0.004 eV/atom,"(0, 0, 1)",0.206,0.206,0.144,28.62,"film(5,1) Li(6,2)",CaF2,1.0,10.0,-574.2150268554688,-595.5180053710938,-0.3957000076770782,success,,,,0.206,-0.3957000076770782,0.9742,0.8729,,,pre_neb,0.9163,114.0,入围：已完成综合评分
mp-1179013,TiNi,0.010050409999999,2,TiNi,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 1)",1.574,1.055,1.574,28.62,"film(5,2) Li(7,3)",TiNi,1.0,9.0,-553.2219848632812,-573.27197265625,-0.4930999875068664,success,,,,1.574,-0.4930999875068664,0.8032,0.9994,,,pre_neb,0.9153,115.0,入围：已完成综合评分
mp-20892,ZrFeP,0.0,3,ZrFeP,True,,稳定: min dE = -0.034 eV/atom,"(0, 1, 1)",0.712,0.712,0.54,28.62,"film(4,3) Li(5,7)",ZrFeP,0.25,3.0,-1212.1700439453125,-1218.6240234375,-0.4169000089168548,success,,,,0.712,-0.4169000089168548,0.911,0.9173,,,pre_neb,0.9146,116.0,入围：已完成综合评分
mp-1185338,LiCu3,0.008405183749999,2,LiCu3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",1.281,0.465,1.281,28.62,"film(5,2) Li(7,3)",LiCu3,0.25,2.0,-443.4240112304688,-447.7959899902344,-0.451200008392334,success,,,,1.281,-0.451200008392334,0.8399,0.9707,,,pre_neb,0.9146,117.0,入围：已完成综合评分
mp-4492,MnCo2Si,0.0,3,MnCo2Si,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 0)",0.558,0.558,0.558,28.62,"film(3,3) Li(4,4)",MnCo2Si,1.0,5.0,-471.8240051269531,-482.5450134277344,-0.4095000028610229,success,,,,0.558,-0.4095000028610229,0.9302,0.9027,,,pre_neb,0.9145,118.0,入围：已完成综合评分
mp-1221951,MgZnCu,0.0,3,MgZnCu,True,,稳定: min dE = -0.026 eV/atom,"(1, 0, 1)",0.899,0.899,0.899,0.73,"film(3,3) Li(5,5)",MgZnCu,0.25,2.0,-286.7539978027344,-291.072998046875,-0.4251999855041504,success,,,,0.899,-0.4251999855041504,0.8876,0.9325,,,pre_neb,0.9132,119.0,入围：已完成综合评分
mp-567871,Nb5Si3,0.0999370675,2,Nb5Si3,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",1.111,1.111,1.111,1.38,"film(2,2) Li(5,5)",Nb5Si3,0.25,6.0,-1661.4100341796875,-1675.1949462890625,-0.5626999735832214,success,,,,1.111,-0.5626999735832214,0.8611,0.952,,,pre_neb,0.9131,120.0,入围：已完成综合评分
mp-1191280,Nb4V2Si5,0.000216126742422,3,Nb4V2Si5,True,,稳定: min dE = -0.049 eV/atom,"(0, 0, 1)",1.477,0.113,1.477,28.62,"film(3,3) Li(5,8)",Nb4V2Si5,0.25,4.0,-1451.8310546875,-1460.6300048828125,-0.4650999903678894,success,,,,1.477,-0.4650999903678894,0.8154,0.9849,,,pre_neb,0.9122,121.0,入围：已完成综合评分
mp-1095124,TaCo3,0.027305144999999,2,TaCo3,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",1.266,1.266,0.594,28.62,"film(5,2) Li(7,3)",TaCo3,1.0,9.0,-1056.137939453125,-1075.76904296875,-0.4465999901294708,success,,,,1.266,-0.4465999901294708,0.8418,0.965,,,pre_neb,0.9122,122.0,入围：已完成综合评分
mp-1014226,Zr3ZnN,0.0,3,Zr3ZnN,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",0.586,0.441,0.586,28.62,"film(1,1) Li(2,3)",Zr3ZnN,0.25,3.0,-1858.1590576171875,-1865.136962890625,-0.5913000106811523,success,,,,0.586,-0.5913000106811523,0.9268,0.901,,,pre_neb,0.9121,123.0,入围：已完成综合评分
mp-1220408,NbAlZn,0.0,3,NbAlZn,True,,稳定: min dE = -0.047 eV/atom,"(0, 0, 1)",1.057,1.057,1.057,57.82,"film(3,3) Li(5,5)",NbAlZn,1.0,11.0,-489.322998046875,-514.6510009765625,-0.5679000020027161,success,,,,1.057,-0.5679000020027161,0.8679,0.944,,,pre_neb,0.9114,124.0,入围：已完成综合评分
mp-193,Zr2Cu,0.0,2,Zr2Cu,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",1.584,1.584,0.241,50.96,"film(2,1) Li(3,2)",Zr2Cu,0.25,2.0,-408.3609924316406,-412.87799072265625,-0.5235999822616577,success,,,,1.584,-0.5235999822616577,0.802,0.9931,,,pre_neb,0.9112,125.0,入围：已完成综合评分
mp-1187695,V3Cr,0.045187074999999,2,V3Cr,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 0)",0.74,0.74,0.74,28.62,"film(5,5) Li(7,7)",V3Cr,1.0,6.0,-424.8340148925781,-438.75201416015625,-0.5849000215530396,success,,,,0.74,-0.5849000215530396,0.9075,0.9138,,,pre_neb,0.9111,126.0,入围：已完成综合评分
mp-5918,Hf2NiP,0.0,3,Hf2NiP,True,,稳定: min dE = -0.010 eV/atom,"(1, 0, 1)",1.106,1.106,0.391,28.62,"film(5,3) Li(6,7)",Hf2NiP,1.0,17.0,-1092.2020263671875,-1129.0679931640625,-0.4338999986648559,success,,,,1.106,-0.4338999986648559,0.8618,0.9468,,,pre_neb,0.9104,127.0,入围：已完成综合评分
mp-30811,Ni4W,0.0,2,Ni4W,True,,稳定: min dE = -0.000 eV/atom,"(1, 1, 0)",1.673,1.439,1.673,52.26,"film(5,2) Li(6,3)",Ni4W,0.25,2.0,-565.552978515625,-570.030029296875,-0.5037000179290771,success,,,,1.673,-0.5037000179290771,0.7909,0.9998,,,pre_neb,0.9103,128.0,入围：已完成综合评分
mp-12614,Ca2Cu,0.0,2,Ca2Cu,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.67,1.67,1.194,28.62,"film(5,1) Li(7,2)",Ca2Cu,1.0,12.0,-125.14700317382812,-151.87600708007812,-0.4927000105381012,success,,,,1.67,-0.4927000105381012,0.7912,0.9993,,,pre_neb,0.9102,129.0,入围：已完成综合评分
mp-21371,VCoSi,0.0,3,VCoSi,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.323,1.323,0.91,28.62,"film(6,1) Li(7,2)",VCoSi,1.0,10.0,-726.3909912109375,-748.2130126953125,-0.4476000070571899,success,,,,1.323,-0.4476000070571899,0.8346,0.9663,,,pre_neb,0.9098,130.0,入围：已完成综合评分
mp-11531,VNi2,0.0,2,VNi2,True,,稳定: min dE = -0.000 eV/atom,"(0, 0, 1)",1.398,1.398,1.299,28.62,"film(7,6) Li(6,7)",VNi2,0.25,1.0,-244.64700317382807,-246.9309997558593,-0.548799991607666,success,,,,1.398,-0.548799991607666,0.8252,0.9707,,,pre_neb,0.9083,131.0,入围：已完成综合评分
mp-1217017,TiAl6Mo,0.0,3,TiAl6Mo,True,,稳定: min dE = -0.034 eV/atom,"(0, 0, 1)",1.719,1.719,1.719,28.62,"film(4,4) Li(5,5)",TiAl6Mo,1.0,7.0,-344.34698486328125,-359.9800109863281,-0.4986000061035156,success,,,,1.719,-0.4986000061035156,0.7851,1.0,,,pre_neb,0.9079,132.0,入围：已完成综合评分
mp-1882,CaCu5,0.0,2,CaCu5,True,,稳定: min dE = -0.000 eV/atom,"(1, 0, 1)",1.717,1.717,1.717,1.38,"film(3,3) Li(5,5)",CaCu5,0.25,2.0,-357.27301025390625,-361.7560119628906,-0.5070000290870667,success,,,,1.717,-0.5070000290870667,0.7854,0.9994,,,pre_neb,0.9077,133.0,入围：已完成综合评分
