material_id,formula,coverage_ML,n_Li,E_clean_eV,E_ads_system_eV,E_ads_eV,status
mp-10126,V5SiB2,1.0,15,-2155.1640625,-2174.368896484375,0.4542999863624573,success
mp-10131,Zn3(Ni10B3)2,0.25,4,-1308.0140380859375,-1319.26904296875,-1.079300045967102,success
mp-10131,Zn3(Ni10B3)2,1.0,19,-1308.0140380859375,-1349.490966796875,-0.4483999907970428,success
mp-1014,ZrMn2,0.25,2,-851.5900268554688,-857.72802734375,-1.3344000577926636,success
mp-1014,ZrMn2,1.0,10,-851.5900268554688,-875.1060180664062,-0.6169999837875366,success
mp-1014160,ZrN,0.25,1,-1122.8699951171875,-1125.696044921875,-1.0913000106811523,success
mp-1014160,ZrN,1.0,7,-1122.8699951171875,-1118.43701171875,2.368000030517578,success
mp-10142,Ta3B4,0.25,2,-1317.7440185546875,-1323.7840576171875,-1.2854000329971311,success
mp-10142,Ta3B4,1.0,11,-1317.7440185546875,-1346.1500244140625,-0.8476999998092651,success
mp-1014226,Zr3ZnN,0.25,3,-1858.1590576171875,-1865.136962890625,-0.5913000106811523,success
mp-1014226,Zr3ZnN,1.0,14,-1858.1590576171875,-1880.801025390625,0.1173999980092048,success
mp-1014227,Ti2ZnN,0.25,1,-928.6439819335938,-931.3489990234376,-0.970300018787384,success
mp-1014227,Ti2ZnN,1.0,6,-928.6439819335938,-941.4669799804688,-0.4025000035762787,success
mp-1014229,Ti2Zn,0.25,1,-135.41000366210938,-137.58700561523438,-0.4424000084400177,success
mp-1014229,Ti2Zn,1.0,4,-135.41000366210938,-144.3459930419922,-0.4991999864578247,success
mp-1014230,TiZn,0.25,1,-215.4290008544922,-217.57899475097656,-0.4156000018119812,success
mp-1014230,TiZn,1.0,4,-215.4290008544922,-224.97000122070312,-0.6504999995231628,success
mp-1014231,Hf2Zn,0.25,2,-412.1549987792969,-417.4880065917969,-0.9315999746322632,success
mp-1014231,Hf2Zn,1.0,9,-412.1549987792969,-425.9440002441406,0.2026000022888183,success
mp-1014252,Hf3ZnN,0.25,3,-2404.405029296875,-2410.89599609375,-0.4291999936103821,success
mp-1014252,Hf3ZnN,1.0,14,-2404.405029296875,-2427.593994140625,0.0782999992370605,success
mp-1014257,Ti3ZnN,0.25,3,-1172.7989501953125,-1181.1839599609375,-1.0605000257492063,success
mp-1014257,Ti3ZnN,1.0,12,-1172.7989501953125,-1136.8270263671875,4.7322998046875,success
mp-1014265,Zr2N,0.25,3,-921.8989868164062,-928.93798828125,-0.6118000149726868,success
mp-1014265,Zr2N,1.0,14,-921.8989868164062,-879.9860229492188,4.728400230407715,success
mp-1015,ZrMn2,0.25,2,-854.7639770507812,-859.81201171875,-0.7893000245094299,success
mp-1015,ZrMn2,1.0,10,-854.7639770507812,-879.551025390625,-0.7440999746322632,success
mp-1016107,Hf6Zn6N,0.25,6,-1279.8509521484375,-1293.6939697265625,-0.5726000070571899,success
mp-1016107,Hf6Zn6N,1.0,25,-1279.8509521484375,-1325.4739990234375,-0.0903000012040138,success
mp-1017,Zr3O,0.25,3,-1132.81494140625,-1136.239990234375,0.5929999947547913,success
mp-1017,Zr3O,1.0,12,-1132.81494140625,-1141.18701171875,1.0369999408721924,success
mp-1017529,VCo3,0.25,1,-599.9010009765625,-601.8049926757812,-0.1692000031471252,success
mp-1017529,VCo3,1.0,6,-599.9010009765625,-605.06298828125,0.8744000196456909,success
mp-1017983,TiMo3,0.25,2,-787.4099731445312,-791.822021484375,-0.4711999893188476,success
mp-1017983,TiMo3,1.0,9,-787.4099731445312,-808.2160034179688,-0.5770999789237976,success
mp-1018009,Li2MgSi,0.25,1,-131.08099365234375,-134.84300231933594,-2.026900053024292,success
mp-1018009,Li2MgSi,1.0,7,-131.08099365234375,-150.41600036621094,-1.027500033378601,success
mp-1018021,NbCo3,0.25,1,-490.3330078125,-493.5369873046875,-1.469499945640564,success
mp-1018021,NbCo3,1.0,6,-490.3330078125,-495.6000061035156,0.8568000197410583,success
mp-1018026,LiAg,0.25,1,-237.10499572753903,-239.58599853515625,-0.7465000152587891,success
mp-1018026,LiAg,1.0,7,-237.10499572753903,-246.9669952392578,0.3257000148296356,success
mp-1018056,HfNi,0.25,2,-656.2780151367188,-661.5980224609375,-0.9253000020980836,success
mp-1018056,HfNi,1.0,9,-656.2780151367188,-673.989013671875,-0.2330999970436096,success
mp-1018098,Ba2BrN,0.25,1,-152.4409942626953,-155.8990020751953,-1.7231999635696411,success
mp-1018098,Ba2BrN,1.0,7,-152.4409942626953,-165.718994140625,-0.1622000038623809,success
mp-1018099,Ba2NCl,0.25,1,-158.41700744628906,-161.69200134277344,-1.5398999452590942,success
mp-1018099,Ba2NCl,1.0,7,-158.41700744628906,-172.07200622558594,-0.2161000072956085,success
mp-10181,LiSiNi2,0.25,1,-318.760986328125,-321.4150085449219,-0.9189000129699708,success
mp-10181,LiSiNi2,1.0,5,-318.760986328125,-331.989013671875,-0.9110000133514404,success
mp-1018178,Ba2Zn,0.25,2,-39.20899963378906,-44.13100051879883,-0.7265999913215637,success
mp-1018178,Ba2Zn,1.0,8,-39.20899963378906,-56.08399963378906,-0.3747000098228454,success
mp-1018651,Ba2H3I,0.25,2,-168.75399780273438,-175.947998046875,-1.862499952316284,success
mp-1018651,Ba2H3I,1.0,8,-168.75399780273438,-185.42599487304688,-0.3492999970912933,success
mp-1018658,CaCoSi,0.25,3,-493.0780029296875,-498.8420104980469,-0.186499997973442,success
mp-1018658,CaCoSi,1.0,14,-493.0780029296875,-516.9949951171875,0.026300000026822,success
mp-1018720,HfVSi,0.25,3,-1016.5479736328124,-1024.199951171875,-0.8162000179290771,success
mp-1018720,HfVSi,1.0,13,-1016.5479736328124,-995.4669799804688,3.356300115585327,success
mp-1019544,BaZrO3,0.25,3,-1009.7630004882812,-1014.7680053710938,0.0662999972701072,success
mp-1019544,BaZrO3,1.0,12,-1009.7630004882812,-1027.6080322265625,0.2476000040769577,success
mp-1019576,Ca4SiN4,0.25,11,-2674.053955078125,-2704.368896484375,-1.021299958229065,success
mp-1019576,Ca4SiN4,1.0,45,-2674.053955078125,-2750.008056640625,0.046799998730421,success
mp-1019578,Ca5(SiN3)2,0.25,3,-672.6959838867188,-678.1630249023438,-0.0873999968171119,success
mp-1019578,Ca5(SiN3)2,1.0,15,-672.6959838867188,-697.6530151367188,0.0709000006318092,success
mp-1020622,SrZrO3,0.25,3,-1004.77001953125,-1009.093994140625,0.2935999929904938,success
mp-1020622,SrZrO3,1.0,12,-1004.77001953125,-1024.073974609375,0.1260000020265579,success
mp-1021323,LiC12,0.25,3,-2150.64404296875,-2161.98291015625,-2.0448999404907227,success
mp-1021323,LiC12,1.0,13,-2150.64404296875,-2190.4580078125,-1.3279999494552612,success
mp-1025170,Ti3B4,0.25,2,-881.25,-885.3880004882812,-0.334199994802475,success
mp-1025170,Ti3B4,1.0,10,-881.25,-902.552001953125,-0.3955999910831451,success
mp-1025185,Cs2CaCl4,0.25,5,-445.37298583984375,-455.239013671875,-0.2384999990463256,success
mp-1025185,Cs2CaCl4,1.0,23,-445.37298583984375,-478.4079895019531,0.2984000146389007,success
mp-1025223,Hf4Al3,0.25,3,-413.9930114746094,-420.5660095214844,-0.4562000036239624,success
mp-1025223,Hf4Al3,1.0,12,-413.9930114746094,-438.3240051269531,-0.2930000126361847,success
mp-1025267,Cs2CaBr4,0.25,6,-201.093002319336,-212.7460021972656,-0.2075999975204467,success
mp-1025267,Cs2CaBr4,1.0,26,-201.093002319336,-238.57899475097656,0.2928999960422516,success
mp-1025402,SrCu,0.25,1,-87.99500274658203,-89.322998046875,0.4068000018596649,success
mp-1025402,SrCu,1.0,7,-87.99500274658203,-100.05999755859376,0.0110999997705221,success
mp-1025441,Ta2AlC,0.25,1,-293.83599853515625,-297.38299560546875,-1.8118000030517576,success
mp-1025441,Ta2AlC,1.0,4,-293.83599853515625,-308.61700439453125,-1.9605000019073489,success
mp-1025497,AlV2C,0.25,1,-250.8950042724609,-253.8820037841797,-1.2523000240325928,success
mp-1025497,AlV2C,1.0,3,-250.8950042724609,-260.2550048828125,-1.3854000568389893,success
mp-10255,Nb3B4,0.25,2,-1206.9549560546875,-1213.1429443359375,-1.3592000007629397,success
mp-10255,Nb3B4,1.0,11,-1206.9549560546875,-1237.43798828125,-1.0364999771118164,success
mp-1029,BaF2,0.25,1,-202.17599487304688,-205.9309997558593,-2.0209999084472656,success
mp-1029,BaF2,1.0,6,-202.17599487304688,-211.81500244140625,0.1280999928712844,success
mp-1029267,CaZrN2,0.25,1,-524.0059814453125,-526.18701171875,-0.4462999999523163,success
mp-1029267,CaZrN2,1.0,4,-524.0059814453125,-530.9509887695312,-0.0015999999595806,success
mp-1029359,CaHfN2,0.25,1,-553.6900024414062,-555.7349853515625,-0.3109000027179718,success
mp-1029359,CaHfN2,1.0,4,-553.6900024414062,-560.4140014648438,0.0537000000476837,success
mp-1029375,BaCN2,0.25,1,-370.0490112304688,-370.9729919433594,0.810699999332428,success
mp-1029375,BaCN2,1.0,7,-370.0490112304688,-379.22601318359375,0.423799991607666,success
mp-1029474,Ca7SiN6,0.25,8,-1296.697021484375,-1325.3919677734375,-1.852300047874451,success
mp-1029474,Ca7SiN6,1.0,33,-1296.697021484375,-1390.5059814453125,-1.1080000400543213,success
mp-1029498,Li6CrN4,0.25,5,-1455.4820556640625,-1466.487060546875,-0.4663000106811523,success
mp-1029498,Li6CrN4,1.0,21,-1455.4820556640625,-1492.22998046875,-0.0153000000864267,success
mp-1029536,MgZrN2,0.25,4,-1539.3800048828125,-1546.7220458984375,-0.101000003516674,success
mp-1029536,MgZrN2,1.0,16,-1539.3800048828125,-1568.125,-0.0619000010192394,success
mp-1029580,Sr4ZrN4,0.25,7,-910.2050170898438,-920.2379760742188,0.3014000058174133,success
mp-1029580,Sr4ZrN4,1.0,28,-910.2050170898438,-952.0759887695312,0.2392999976873397,success
mp-1029659,Ca3FeN3,0.25,5,-1082.261962890625,-1094.468017578125,-0.70660001039505,success
mp-1029659,Ca3FeN3,1.0,22,-1082.261962890625,-1095.364990234375,1.1390999555587769,success
mp-1029660,Ca4ZrN4,0.25,4,-956.7550048828124,-968.3800048828124,-1.1717000007629397,success
mp-1029660,Ca4ZrN4,1.0,16,-956.7550048828124,-989.7520141601562,-0.3276999890804291,success
mp-1029730,Ca4HfN4,0.25,4,-982.947021484375,-988.9819946289062,0.2258999943733215,success
mp-1029730,Ca4HfN4,1.0,16,-982.947021484375,-1006.676025390625,0.2515999972820282,success
mp-1029773,Ca2TaN3,0.25,7,-2272.486083984375,-2287.035888671875,-0.3438000082969665,success
mp-1029773,Ca2TaN3,1.0,30,-2272.486083984375,-2267.87109375,1.888499975204468,success
mp-1029868,Sr5(SiN3)2,0.25,4,-659.208984375,-667.1409912109375,-0.2485000044107437,success
mp-1029868,Sr5(SiN3)2,1.0,16,-659.208984375,-688.43701171875,-0.0921000018715858,success
mp-1029921,Ca3Al3N5,0.25,6,-2286.243896484375,-2300.388916015625,-0.6226999759674072,success
mp-1029921,Ca3Al3N5,1.0,26,-2286.243896484375,-2338.1689453125,-0.262499988079071,success
mp-10300,ZrMoP,0.25,2,-961.6240234375,-967.4199829101562,-1.163100004196167,success
mp-10300,ZrMoP,1.0,10,-961.6240234375,-980.81298828125,-0.1842000037431717,success
mp-10366,Nb2Co3Si,0.25,3,-1924.93896484375,-1932.8060302734373,-0.8878999948501587,success
mp-10366,Nb2Co3Si,1.0,15,-1924.93896484375,-1926.6109619140625,1.6231000423431396,success
mp-1038,MgCu2,0.25,2,-237.3769989013672,-242.7539978027344,-0.9537000060081482,success
mp-1038,MgCu2,1.0,8,-237.3769989013672,-248.67100524902344,0.3228999972343445,success
mp-1038828,CaZn,0.25,3,-110.5189971923828,-116.53700256347656,-0.2714000046253204,success
mp-1038828,CaZn,1.0,13,-110.5189971923828,-122.53299713134766,0.8105000257492065,success
mp-1039147,CaZn,0.25,1,-67.56199645996094,-69.63500213623047,-0.3388999998569488,success
mp-1039147,CaZn,1.0,6,-67.56199645996094,-79.18800354003906,-0.2030999958515167,success
mp-1039382,CaMg2,0.25,3,-78.3759994506836,-84.28700256347656,-0.2354999929666519,success
mp-1039382,CaMg2,1.0,15,-78.3759994506836,-106.3499984741211,-0.1301999986171722,success
mp-1039393,CaMg2,0.25,3,-158.83999633789062,-164.677001953125,-0.2110999971628189,success
mp-1039393,CaMg2,1.0,13,-158.83999633789062,-181.7640075683593,-0.0286999996751546,success
mp-1039529,CaMg2,0.25,3,-80.78500366210938,-87.11100006103516,-0.374099999666214,success
mp-1039529,CaMg2,1.0,13,-80.78500366210938,-106.24600219726562,-0.2239000052213668,success
mp-1039570,CaMg2,0.25,3,-115.0009994506836,-121.57599639892578,-0.4569999873638153,success
mp-1039570,CaMg2,1.0,12,-115.0009994506836,-135.66299438476562,0.0127999996766448,success
mp-1042,HfSi,0.25,2,-526.9619750976562,-531.2050170898438,-0.3869999945163727,success
mp-1042,HfSi,1.0,9,-526.9619750976562,-546.926025390625,-0.483599990606308,success
mp-10464,CaF2,0.25,2,-574.2150268554688,-582.9240112304688,-2.6196999549865723,success
mp-10464,CaF2,1.0,10,-574.2150268554688,-595.5180053710938,-0.3957000076770782,success
mp-1047,Ca3N2,0.25,3,-424.6510009765625,-428.4710083007813,0.4614999890327453,success
mp-1047,Ca3N2,1.0,13,-424.6510009765625,-444.5069885253906,0.2073000073432922,success
mp-1048,TiNi,0.25,1,-448.5329895019531,-451.39300537109375,-1.1261999607086182,success
mp-1048,TiNi,1.0,6,-448.5329895019531,-462.6780090332031,-0.6229000091552734,success
mp-1052023,Mg2Cu,0.25,2,-228.0800018310547,-232.9810028076172,-0.7159000039100647,success
mp-1052023,Mg2Cu,1.0,10,-228.0800018310547,-247.42599487304688,-0.1999000012874603,success
mp-10550,SrMg2N2,0.25,1,-185.0169982910156,-186.3249969482422,0.4266000092029571,success
mp-10550,SrMg2N2,1.0,5,-185.0169982910156,-194.3600006103516,-0.1337999999523162,success
mp-1056920,CsI,0.25,2,-90.80699920654295,-95.21800231933594,-0.4708000123500824,success
mp-1056920,CsI,1.0,10,-90.80699920654295,-105.66999816894533,0.2483000010251999,success
mp-1057,Al3Ni2,0.25,2,-590.885009765625,-596.1199951171875,-0.8827999830245972,success
mp-1057,Al3Ni2,1.0,8,-590.885009765625,-607.7169799804688,-0.3693999946117401,success
mp-10614,SrLiP,0.25,2,-177.21400451660156,-181.44500732421875,-0.3806999921798706,success
mp-10614,SrLiP,1.0,8,-177.21400451660156,-195.5290069580078,-0.5547000169754028,success
mp-10615,BaLiP,0.25,2,-137.57699584960938,-139.89999389648438,0.573199987411499,success
mp-10615,BaLiP,1.0,8,-137.57699584960938,-150.11099243164062,0.1677999943494796,success
mp-1065309,ZrAl3,0.25,2,-419.4089965820313,-422.5740051269531,0.1521999984979629,success
mp-1065309,ZrAl3,1.0,8,-419.4089965820313,-435.1679992675781,-0.2353000044822693,success
mp-1065577,MgO,0.25,1,-296.5010070800781,-297.9330139160156,0.30239999294281,success
mp-1065577,MgO,1.0,5,-296.5010070800781,-304.8869934082031,0.0575000010430812,success
mp-1067,LiAl,0.25,1,-131.947998046875,-134.89199829101562,-1.2094999551773071,success
mp-1067,LiAl,1.0,7,-131.947998046875,-147.84300231933594,-0.5360000133514404,success
mp-1067248,TiNi,0.25,1,-444.9809875488281,-448.0050048828125,-1.2891000509262085,success
mp-1067248,TiNi,1.0,6,-444.9809875488281,-450.68798828125,0.7833999991416931,success
mp-1067475,TiNi,0.25,2,-445.989013671875,-451.2760009765625,-0.9085999727249146,success
mp-1067475,TiNi,1.0,8,-445.989013671875,-461.531005859375,-0.2081000059843063,success
mp-1068296,Fe(BW)2,0.25,1,-954.114013671875,-957.6539916992188,-1.8050999641418457,success
mp-1068296,Fe(BW)2,1.0,5,-954.114013671875,-969.1699829101562,-1.2764999866485596,success
mp-1068742,SrZrO3,0.25,2,-507.4450073242188,-514.1199951171875,-1.6029000282287598,success
mp-1068742,SrZrO3,1.0,8,-507.4450073242188,-522.541015625,-0.1523000001907348,success
mp-1069057,Sr(CoSi)2,0.25,1,-448.7780151367188,-450.9360046386719,-0.4234000146389007,success
mp-1069057,Sr(CoSi)2,1.0,6,-448.7780151367188,-461.29400634765625,-0.3512000143527984,success
mp-1069105,Co(BMo)2,0.25,1,-848.0330200195312,-851.6619873046875,-1.8938000202178955,success
mp-1069105,Co(BMo)2,1.0,5,-848.0330200195312,-857.6309814453125,-0.1849000006914138,success
mp-10700,MgNi3C,0.25,1,-559.7760009765625,-562.3410034179688,-0.8305000066757202,success
mp-10700,MgNi3C,1.0,7,-559.7760009765625,-573.9949951171875,-0.2967999875545501,success
mp-1070152,Ca(CoSi)2,0.25,1,-915.3870239257812,-917.6209716796876,-0.4988999962806701,success
mp-1070152,Ca(CoSi)2,1.0,6,-915.3870239257812,-928.676025390625,-0.4801999926567077,success
mp-1070761,Ni(BW)2,0.25,1,-1086.510009765625,-1089.2640380859375,-1.0195000171661377,success
mp-1070761,Ni(BW)2,1.0,5,-1086.510009765625,-1098.45703125,-0.654699981212616,success
mp-10721,Ti2C,0.25,3,-1269.010986328125,-1276.510009765625,-0.7652000188827515,success
mp-10721,Ti2C,1.0,13,-1269.010986328125,-1298.4959716796875,-0.5335000157356262,success
mp-10736,Ba3N,0.25,6,-368.6960144042969,-380.1310119628906,-0.1712000072002411,success
mp-10736,Ba3N,1.0,26,-368.6960144042969,-411.0979919433594,0.1037999987602233,success
mp-10746,Mg2Cu3Si,0.25,2,-345.45001220703125,-351.6210021972656,-1.350499987602234,success
mp-10746,Mg2Cu3Si,1.0,10,-345.45001220703125,-368.7460021972656,-0.5949000120162964,success
mp-1076987,TaNiB,0.25,2,-1415.051025390625,-1419.1510009765625,-0.315200001001358,success
mp-1076987,TaNiB,1.0,10,-1415.051025390625,-1377.2320556640625,5.516499996185303,success
mp-1077372,Zr2Cu,0.25,2,-656.6699829101562,-661.89697265625,-0.8784000277519226,success
mp-1077372,Zr2Cu,1.0,10,-656.6699829101562,-676.6729736328125,-0.2655999958515167,success
mp-1077482,TiH2,0.25,1,-641.89697265625,-644.3060302734375,-0.6740999817848206,success
mp-1077482,TiH2,1.0,7,-641.89697265625,-650.4039916992188,0.5194000005722046,success
mp-1077790,NbFe2,0.25,2,-641.6339721679688,-646.1320190429688,-0.5144000053405762,success
mp-1077790,NbFe2,1.0,8,-641.6339721679688,-659.4619750976562,-0.4939000010490417,success
mp-1077930,Ta(MnB2)2,0.25,1,-1899.011962890625,-1901.6009521484373,-0.8547000288963318,success
mp-1077930,Ta(MnB2)2,1.0,4,-1899.011962890625,-1903.2330322265625,0.6791999936103821,success
mp-1078299,Fe(BMo)2,0.25,4,-1769.696044921875,-1780.7430419921875,-1.0269999504089355,success
mp-1078299,Fe(BMo)2,1.0,16,-1769.696044921875,-1732.133056640625,4.082399845123291,success
mp-1078746,Sr2FeH6,0.25,2,-436.8200073242188,-441.3569946289063,-0.5339000225067139,success
mp-1078746,Sr2FeH6,1.0,9,-436.8200073242188,-455.885009765625,-0.3837000131607055,success
mp-1078767,HfAlNi,0.25,2,-733.9249877929688,-740.1680297851562,-1.3869999647140503,success
mp-1078767,HfAlNi,1.0,10,-733.9249877929688,-754.323974609375,-0.3052000105381012,success
mp-1078801,CsI,0.25,7,-187.58399963378903,-200.1360015869141,-0.0584999993443489,success
mp-1078801,CsI,1.0,30,-187.58399963378903,-227.8029937744141,0.3939999938011169,success
mp-1078836,KI,0.25,2,-89.56700134277344,-91.65899658203124,0.6887000203132629,success
mp-1078836,KI,1.0,10,-89.56700134277344,-103.37200164794922,0.354200005531311,success
mp-1079110,Hf3AlN,0.25,3,-2181.7080078125,-2188.958984375,-0.6822999715805054,success
mp-1079110,Hf3AlN,1.0,14,-2181.7080078125,-2205.180908203125,0.0579999983310699,success
mp-1079240,LiAl,0.25,2,-182.5870056152344,-186.9019927978516,-0.4228000044822693,success
mp-1079240,LiAl,1.0,8,-182.5870056152344,-199.5870056152344,-0.3903000056743622,success
mp-1079337,FeNi3,0.25,2,-802.2030029296875,-808.3300170898438,-1.3287999629974363,success
mp-1079337,FeNi3,1.0,10,-802.2030029296875,-829.4409790039062,-0.9890999794006348,success
mp-1079399,V3Fe,0.25,2,-1125.625,-1130.5179443359375,-0.711899995803833,success
mp-1079399,V3Fe,1.0,10,-1125.625,-1143.0789794921875,-0.0108000002801418,success
mp-1079438,Ta2N,0.25,3,-1220.0589599609375,-1227.7919921875,-0.8429999947547913,success
mp-1079438,Ta2N,1.0,12,-1220.0589599609375,-1226.06005859375,1.2345999479293823,success
mp-1079560,Nb2CrB2,0.25,4,-1418.946044921875,-1429.4739990234375,-0.8973000049591064,success
mp-1079560,Nb2CrB2,1.0,17,-1418.946044921875,-1459.6910400390625,-0.6621000170707703,success
mp-1079585,Nb2N,0.25,3,-1088.529052734375,-1096.7139892578125,-0.9936000108718872,success
mp-1079585,Nb2N,1.0,12,-1088.529052734375,-1098.64794921875,0.8913999795913696,success
mp-1079623,TaMnSi,0.25,4,-1951.7650146484373,-1954.9139404296875,0.9474999904632568,success
mp-1079623,TaMnSi,1.0,17,-1951.7650146484373,-1961.949951171875,1.135599970817566,success
mp-1079688,Hf4CuSi4,0.25,2,-566.7589721679688,-570.989990234375,-0.3806999921798706,success
mp-1079688,Hf4CuSi4,1.0,8,-566.7589721679688,-583.7860107421875,-0.3937000036239624,success
mp-10797,CaSiNi2,0.25,4,-974.56298828125,-983.9240112304688,-0.6054999828338623,success
mp-10797,CaSiNi2,1.0,16,-974.56298828125,-939.4849853515624,3.927000045776367,success
mp-1079706,Ti5Al2C3,0.25,1,-1250.6300048828125,-1253.197021484375,-0.8324000239372253,success
mp-1079706,Ti5Al2C3,1.0,4,-1250.6300048828125,-1261.9560546875,-1.097000002861023,success
mp-1079863,TiCo3,0.25,2,-1175.0140380859375,-1179.93994140625,-0.7283999919891357,success
mp-1079863,TiCo3,1.0,11,-1175.0140380859375,-1193.77001953125,0.0295000001788139,success
mp-1079891,Ba2Br2O,0.25,6,-607.8489990234375,-617.989990234375,0.0445000007748603,success
mp-1079891,Ba2Br2O,1.0,24,-607.8489990234375,-644.89697265625,0.1909999996423721,success
mp-1079999,Zr2NiP2,0.25,1,-308.32501220703125,-311.5459899902344,-1.4860999584197998,success
mp-1079999,Zr2NiP2,1.0,6,-308.32501220703125,-324.0929870605469,-0.8931999802589417,success
mp-1080021,Nb2B3,0.25,3,-1368.22900390625,-1374.968994140625,-0.5120999813079834,success
mp-1080021,Nb2B3,1.0,15,-1368.22900390625,-1351.8199462890625,2.8285999298095703,success
mp-1080089,TaFeB,0.25,3,-1336.780029296875,-1344.699951171875,-0.9054999947547911,success
mp-1080089,TaFeB,1.0,15,-1336.780029296875,-1364.248046875,-0.0965000018477439,success
mp-1080232,CsSrI3,0.25,7,-380.6530151367188,-403.72601318359375,-1.561400055885315,success
mp-1080232,CsSrI3,1.0,29,-380.6530151367188,-430.14599609375,0.0280000008642673,success
mp-1080233,CsSrCl3,0.25,4,-244.6529998779297,-253.2169952392578,-0.4063000082969665,success
mp-1080233,CsSrCl3,1.0,16,-244.6529998779297,-270.5299987792969,0.1173999980092048,success
mp-1080525,FeB,0.25,2,-1485.77099609375,-1493.9429931640625,-2.351300001144409,success
mp-1080525,FeB,1.0,10,-1485.77099609375,-1485.2550048828125,1.7862000465393066,success
mp-1080575,SrZrO3,0.25,3,-1001.5349731445312,-1006.177978515625,0.1870000064373016,success
mp-1080575,SrZrO3,1.0,12,-1001.5349731445312,-1021.1069946289062,0.1036999970674514,success
mp-1080664,CrB,0.25,2,-1615.2939453125,-1621.384033203125,-1.3101999759674072,success
mp-1080664,CrB,1.0,11,-1615.2939453125,-1610.114013671875,2.2056000232696533,success
mp-1080757,Ta2CrB2,0.25,4,-1543.47900390625,-1553.77001953125,-0.8379999995231628,success
mp-1080757,Ta2CrB2,1.0,17,-1543.47900390625,-1583.9320068359375,-0.6449999809265137,success
mp-1080817,NbFeB,0.25,3,-1242.0980224609375,-1250.1929931640625,-0.9634000062942504,success
mp-1080817,NbFeB,1.0,15,-1242.0980224609375,-1270.4580078125,-0.1560000032186508,success
mp-1086,TaC,0.25,1,-341.23199462890625,-343.0929870605469,-0.1264999955892563,success
mp-1086,TaC,1.0,3,-341.23199462890625,-347.4460144042969,-0.3366999924182892,success
mp-1087,SrS,0.25,1,-113.37899780273438,-114.43800354003906,0.6754999756813049,success
mp-1087,SrS,1.0,6,-113.37899780273438,-110.40399932861328,2.2304999828338623,success
mp-10876,Ca3Al7Cu2,0.25,3,-512.6439819335938,-518.4450073242188,-0.1992000043392181,success
mp-10876,Ca3Al7Cu2,1.0,12,-512.6439819335938,-533.5770263671875,-0.0097000002861022,success
mp-10884,AlFeCo2,0.25,1,-427.25201416015625,-429.7640075683594,-0.7777000069618225,success
mp-10884,AlFeCo2,1.0,5,-427.25201416015625,-426.6700134277344,1.851099967956543,success
mp-10887,HfAlCu2,0.25,1,-266.5190124511719,-269.1229858398437,-0.8689000010490417,success
mp-10887,HfAlCu2,1.0,6,-266.5190124511719,-280.2669982910156,-0.5566999912261963,success
mp-10895,Mn2AlV,0.25,1,-372.6969909667969,-375.21099853515625,-0.7796000242233276,success
mp-10895,Mn2AlV,1.0,5,-372.6969909667969,-384.12799072265625,-0.5515999794006348,success
mp-1092278,Mn(BMo)2,0.25,4,-1806.7220458984373,-1817.510986328125,-0.9625999927520752,success
mp-1092278,Mn(BMo)2,1.0,16,-1806.7220458984373,-1777.032958984375,3.5901999473571777,success
mp-1093992,ZrN,0.25,1,-1122.8909912109375,-1125.7130126953125,-1.0879000425338743,success
mp-1093992,ZrN,1.0,7,-1122.8909912109375,-1119.321044921875,2.2446000576019287,success
mp-1094156,LiMg2,0.25,2,-154.7030029296875,-159.28199768066406,-0.5547999739646912,success
mp-1094156,LiMg2,1.0,11,-154.7030029296875,-174.91700744628906,-0.1030000001192092,success
mp-1094159,Li3Mg,0.25,1,-143.1820068359375,-144.7790069580078,0.1376000046730041,success
mp-1094159,Li3Mg,1.0,7,-143.1820068359375,-155.43800354003906,-0.0163000002503395,success
mp-1094310,SrMg2,0.25,3,-75.51599884033203,-81.7699966430664,-0.3499999940395355,success
mp-1094310,SrMg2,1.0,14,-75.51599884033203,-103.53700256347656,-0.2667999863624573,success
mp-1094491,SrMg2,0.25,3,-106.5270004272461,-113.51599884033205,-0.5949000120162964,success
mp-1094491,SrMg2,1.0,14,-106.5270004272461,-130.58999633789062,0.0159000009298324,success
mp-1094559,LiMg2,0.25,5,-270.8280029296875,-273.6189880371094,1.176300048828125,success
mp-1094559,LiMg2,1.0,20,-270.8280029296875,-194.69400024414065,5.541399955749512,success
mp-1094568,LiMg,0.25,1,-109.02400207519533,-111.36799621582033,-0.6093999743461609,success
mp-1094568,LiMg,1.0,7,-109.02400207519533,-123.15499877929688,-0.2840999960899353,success
mp-1094570,LiMg2,0.25,2,-79.16000366210938,-82.72799682617188,-0.049100000411272,success
mp-1094570,LiMg2,1.0,10,-79.16000366210938,-98.31199645996094,-0.1805000007152557,success
mp-1094573,LiMg,0.25,3,-283.177001953125,-285.5899963378906,0.9301999807357788,success
mp-1094573,LiMg,1.0,12,-283.177001953125,-250.73800659179688,4.437900066375732,success
mp-1094574,LiMg2,0.25,3,-272.6990051269531,-277.29998779296875,0.2010000050067901,success
mp-1094574,LiMg2,1.0,12,-272.6990051269531,-227.41200256347656,5.508600234985352,success
mp-1094575,LiMg,0.25,3,-282.38800048828125,-276.489990234375,3.700700044631958,success
mp-1094575,LiMg,1.0,12,-282.38800048828125,-224.927001953125,6.523099899291992,success
mp-1094578,LiMg,0.25,1,-41.70700073242188,-43.0629997253418,0.3781999945640564,success
