material_id,formula,passed,min_dE_eV,details
mp-1272087,V2O3,False,,与 Li 反应: min dE = -0.532 eV/atom
mp-18937,V2O3,False,,与 Li 反应: min dE = -0.532 eV/atom
mp-21579,V2O3,False,,与 Li 反应: min dE = -0.532 eV/atom
mp-715514,V2O3,False,,与 Li 反应: min dE = -0.532 eV/atom
mp-776630,V2O3,False,,与 Li 反应: min dE = -0.532 eV/atom
mp-776688,V2O3,False,,与 Li 反应: min dE = -0.532 eV/atom
mp-777698,V2O3,False,,与 Li 反应: min dE = -0.532 eV/atom
mp-780654,V2O3,False,,与 Li 反应: min dE = -0.532 eV/atom
mp-752997,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-755019,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-755093,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-755095,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-755197,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-755587,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-755697,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-755960,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-759332,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-759662,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-760949,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-763975,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-763983,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-765401,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-777055,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-777333,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-777540,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-780623,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-849641,V2O3F,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-761129,V2O3F2,False,,材料本身不稳定（不在凸包上）
mp-1245120,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-1245156,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-1245162,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-1410508,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-25207,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-25233,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-25279,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-25280,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-25288,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-510568,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-542844,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-729713,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-754585,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-754670,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-755235,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-776041,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-776152,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-831269,V2O5,False,,与 Li 反应: min dE = -0.918 eV/atom
mp-1101227,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-1574300,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-1574993,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-1648259,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-2750216,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-752625,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-752757,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-752867,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-752923,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-753036,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-754609,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-756060,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-756285,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-758804,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-759520,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-759739,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-759829,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-760930,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-761130,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-761186,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-763192,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-764159,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-764357,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-764367,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-764448,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-764715,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-764744,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-775438,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-776577,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-777106,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-777821,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-779365,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-780763,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-851257,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom
mp-1101248,V2OF6,False,,材料本身不稳定（不在凸包上）
mp-759705,V2OF7,False,,材料本身不稳定（不在凸包上）
mp-765500,V2OF7,False,,材料本身不稳定（不在凸包上）
mp-1101223,V2OF8,False,,材料本身不稳定（不在凸包上）
mp-20541,V2P,False,,与 Li 反应: min dE = -0.085 eV/atom
mp-753579,V2P2O7,False,,材料本身不稳定（不在凸包上）
mp-753985,V2P2O7,False,,材料本身不稳定（不在凸包上）
mp-776066,V2P2O7,False,,材料本身不稳定（不在凸包上）
mp-1350503,V2P2O9,False,,材料本身不稳定（不在凸包上）
mp-559662,V2P2O9,False,,材料本身不稳定（不在凸包上）
mp-628951,V2P2O9,False,,材料本身不稳定（不在凸包上）
mp-26636,V2P3O10,False,,材料本身不稳定（不在凸包上）
mp-1244659,V2P3O11,False,,材料本身不稳定（不在凸包上）
mp-26932,V2P3O11,False,,材料本身不稳定（不在凸包上）
mp-620190,V2P4S13,False,,材料本身不稳定（不在凸包上）
mp-27022,V2P5O16,False,,材料本身不稳定（不在凸包上）
mp-8044,V2PC,False,,与 Li 反应: min dE = -0.207 eV/atom
mp-1282726,V2PO5,False,,与 Li 反应: min dE = -0.689 eV/atom
mp-19007,V2PO5,False,,与 Li 反应: min dE = -0.689 eV/atom
mp-648414,V2PS10,False,,与 Li 反应: min dE = -1.101 eV/atom
mp-28207,V2S2O11,False,,与 Li 反应: min dE = -1.213 eV/atom
mp-818487,V2S3O14,False,,材料本身不稳定（不在凸包上）
mp-768637,V2SO8,False,,材料本身不稳定（不在凸包上）
mp-972384,V2Se2O11,False,,与 Li 反应: min dE = -1.400 eV/atom
mp-1194518,V2Se2O9,False,,与 Li 反应: min dE = -1.262 eV/atom
mp-541993,V2Se2O9,False,,与 Li 反应: min dE = -1.262 eV/atom
mp-29173,V2Se3O11,False,,与 Li 反应: min dE = -1.315 eV/atom
mp-28256,V2Se9,False,,与 Li 反应: min dE = -1.018 eV/atom
mp-1273857,V2Si2O7,False,,材料本身不稳定（不在凸包上）
mp-1281584,V2Si2O7,False,,材料本身不稳定（不在凸包上）
mp-754719,V2Si2O7,False,,材料本身不稳定（不在凸包上）
mp-756212,V2Si2O7,False,,材料本身不稳定（不在凸包上）
mp-867855,V2Si4O11,False,,材料本身不稳定（不在凸包上）
mp-754234,V2SiO4,False,,与 Li 反应: min dE = -0.531 eV/atom
mp-769922,V2SiO4,False,,与 Li 反应: min dE = -0.531 eV/atom
mp-772047,V2SiO4,False,,与 Li 反应: min dE = -0.531 eV/atom
mp-771650,V2SiO7,False,,材料本身不稳定（不在凸包上）
mp-773455,V2SnO7,False,,与 Li 反应: min dE = -0.884 eV/atom
mp-30901,V2Te2O9,False,,与 Li 反应: min dE = -1.136 eV/atom
mp-556295,V2Te2O9,False,,与 Li 反应: min dE = -1.136 eV/atom
mp-20312,V2WO6,False,,与 Li 反应: min dE = -0.733 eV/atom
mp-17458,V2Zn2O7,False,,与 Li 反应: min dE = -0.783 eV/atom
mp-18807,V2Zn2O7,False,,与 Li 反应: min dE = -0.783 eV/atom
mp-634381,V2Zn2O7,False,,与 Li 反应: min dE = -0.783 eV/atom
mp-1368630,V2Zn3O7,False,,材料本身不稳定（不在凸包上）
mp-17545,V2Zn3O8,False,,材料本身不稳定（不在凸包上）
mp-28331,V2Zn4O9,False,,材料本身不稳定（不在凸包上）
mp-1040983,V2ZnO4,False,,与 Li 反应: min dE = -0.561 eV/atom
mp-1048867,V2ZnO4,False,,与 Li 反应: min dE = -0.561 eV/atom
mp-1048892,V2ZnO4,False,,与 Li 反应: min dE = -0.561 eV/atom
mp-1332646,V2ZnO4,False,,与 Li 反应: min dE = -0.561 eV/atom
mp-1365501,V2ZnO4,False,,与 Li 反应: min dE = -0.561 eV/atom
mp-18879,V2ZnO4,False,,与 Li 反应: min dE = -0.561 eV/atom
mp-1043287,V2ZnO5,False,,材料本身不稳定（不在凸包上）
mp-1178789,V2ZnO6,False,,材料本身不稳定（不在凸包上）
mp-540969,V2ZnO6,False,,材料本身不稳定（不在凸包上）
mp-1193521,V3(Co10B3)2,True,,稳定: min dE = -0.000 eV/atom
mp-1207898,V3(FeO4)2,False,,材料本身不稳定（不在凸包上）
mp-1179176,V3(H3O5)2,False,,材料本身不稳定（不在凸包上）
mp-1179245,V3(H3O5)2,False,,材料本身不稳定（不在凸包上）
mp-1179270,V3(H3O5)2,False,,材料本身不稳定（不在凸包上）
mp-1195972,V3(H3O5)2,False,,材料本身不稳定（不在凸包上）
mp-627291,V3(H3O5)2,False,,材料本身不稳定（不在凸包上）
mp-627606,V3(H3O5)2,False,,材料本身不稳定（不在凸包上）
mp-626872,V3(HO4)2,False,,材料本身不稳定（不在凸包上）
mp-626879,V3(HO4)2,False,,材料本身不稳定（不在凸包上）
mp-626913,V3(HO4)2,False,,材料本身不稳定（不在凸包上）
mp-1192799,V3(Ni10B3)2,True,,稳定: min dE = -0.000 eV/atom
mp-1274975,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-1282757,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-1283489,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-1290650,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-1305869,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-1306070,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-752481,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-752875,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-752919,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-754702,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-754729,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-755016,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-755290,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-755768,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
mp-756089,V3(O2F)2,False,,材料本身不稳定（不在凸包上）
