material_id,formula,energy_above_hull,n_elements
mp-1228170,Al5AgS8,0.029918490595239003,3
mp-3281,Al5BO9,0.0,3
mp-5496,Al5C3N,0.053048865000002006,3
mp-570079,Al5C3N,0.047714738888891,3
mp-196,Al5Co2,0.0,2
mp-1228135,Al5CuMo2,0.031850072673611,3
mp-35267,Al5CuS8,0.0,3
mp-37405,Al5CuSe8,0.029427036785692,3
mp-1228126,Al5CuW2,0.005097319499999,3
mp-1228374,Al5FeNi,0.037798949761904004,3
mp-626161,Al5HO8,0.007893157678572,3
mp-568607,Al5Mo,0.0,2
mp-569049,Al5Mo,0.0018279855000000002,2
mp-571053,Al5Mo,0.009455564999999,2
mp-1228559,Al5Ni41B12,0.0004890425861970001,3
mp-1182893,Al5O8,0.063260742307692,2
mp-1228158,Al5S8,0.08002148796875001,2
mp-1228165,Al5Se8,0.043122360102163006,2
mp-30337,Al5W,0.0,2
mp-1214854,Al6B5O18,0.095459618229445,3
mp-5798,Al6C3N2,0.098453871818183,3
mp-1228194,Al6CoCu3,0.0,3
mp-570001,Al6Fe,0.002539707857142,2
mp-530331,Al6SnTe10,0.0,3
mp-569102,Al7(CN)3,0.09652503346153901,3
mp-1229249,Al79(Fe13Si9)2,0.000175343882647,3
mp-17856,Al7CoCu2,0.009407655218749,3
mp-4689,Al7FeCu2,0.0,3
mp-14506,Al7Te10,0.001413502009803,2
mp-1228130,Al8BC5,0.046143204122023,3
mp-1214842,Al8Cr4Si3,0.07945226077777201,3
mp-19954,Al8Cr5,0.08061745315384501,2
mp-1193259,Al8Fe5,0.046395610769231,2
mp-2733,Al8Mo3,0.0,2
mp-1228858,Al8SiO14,0.07906763945651901,3
mp-772413,Al8SiO14,0.056866292934779,3
mp-1214872,Al8V5,0.05240843653846201,2
mp-1228763,Al8V5,0.062948695384616,2
mp-16488,Al9Co2,0.0,2
mp-1228742,Al9Co2Ni,0.019566181744792,3
mp-1214838,Al9Cr3Si,0.016911092644226,3
mp-1191778,Al9Fe2,0.017882146818181,2
mp-1228901,AlAg,0.018330401000000003,2
mp-985805,AlAg2,0.0076561579999990005,2
mp-1228927,AlAg3,0.0907937345,2
mp-1228988,AlAg3,0.0,2
mp-1205591,AlAg3F6,0.08542255150000201,3
mp-1228947,AlAg4,0.073577378266669,2
mp-1214923,AlAgF4,0.048623739583337,3
mp-1096824,AlAgO2,0.081438373749977,3
mp-11794,AlAgO2,0.064388244999976,3
mp-9631,AlAgO2,0.0,3
mp-1096820,AlAgS2,0.08519689374999201,3
mp-5782,AlAgS2,0.0,3
mp-7885,AlAgS2,0.070424151249993,3
mp-14091,AlAgSe2,0.0,3
mp-14092,AlAgTe2,0.0,3
mp-1399,AlAu,0.0,2
mp-1018179,AlAu2,0.015901574166669,2
mp-30550,AlAu2,0.0036153728333300004,2
mp-569558,AlAu2,0.0,2
mp-1183223,AlAu3,0.066089891875002,2
mp-1228956,AlAu4,0.07175598050000001,2
mp-1490,AlAu4,0.0,2
mp-16613,AlAuO2,0.012329293958334,3
mp-944,AlB2,0.016834940799999,2
mp-7574,AlBMo,0.0,3
mp-8110,AlBO3,0.030454673153846003,3
mp-1070916,AlBW,0.0,3
mp-23288,AlBr3,0.0,2
mp-39008,AlBr4,0.0347879185,2
mp-1214833,AlBrO,0.0,3
mp-25469,AlCl3,0.0,2
mp-27863,AlClO,0.0,3
mp-284,AlCo,0.0,2
mp-1080667,AlCo3,0.099868716249999,2
mp-10037,AlCo3C,0.021354330499999002,3
mp-1251112,AlCoF5,0.049272275000003,3
mp-1228972,AlCoNi6,0.019286010625000002,3
mp-1178576,AlCoO3,0.031363284499999006,3
mp-9956,AlCr2C,0.0,3
mp-637575,AlCr3B4,0.0,3
mp-1048826,AlCr3O6,0.07530642949999901,3
mp-1228922,AlCr6Si,0.088569145000001,3
mp-10883,AlCrCo2,0.057598806249999,3
mp-1262600,AlCrF5,0.009800899285719,3
mp-1228906,AlCrFe2,0.024139161249999003,3
mp-16495,AlCrFe2,0.016952406249998,3
mp-753658,AlCrO4,0.080442171333335,3
mp-1022721,AlCu,0.074061238,2
mp-2500,AlCu,0.0,2
mp-1008555,AlCu3,0.008516517500000001,2
mp-1183216,AlCu3,0.0025298275000000003,2
mp-12777,AlCu3,0.0210512025,2
mp-12802,AlCu3,0.0,2
mp-1182885,AlCu4,0.035108691499999005,2
mp-867306,AlCuAu2,0.0,3
mp-1102536,AlCuBr4,0.0,3
mp-1191076,AlCuCl4,0.0016430458333330001,3
mp-28020,AlCuCl4,0.0,3
mp-1251392,AlCuF5,0.052831706428572,3
mp-1228938,AlCuNi6,0.028141036249999002,3
mp-3098,AlCuO2,0.0,3
mp-3748,AlCuO2,0.000369936249986,3
mp-776172,AlCuO3,0.083311382125,3
mp-4979,AlCuS2,0.0,3
mp-8016,AlCuSe2,0.0,3
mp-8017,AlCuTe2,0.0,3
mp-1103295,AlF3,0.002904201249999,2
mp-1182902,AlF3,0.041549064999999004,2
mp-1183007,AlF3,0.009294764999999,2
mp-1251148,AlF3,0.0361508475,2
mp-1252764,AlF3,0.054174889999999004,2
mp-1323,AlF3,0.013772237656250002,2
mp-468,AlF3,0.0,2
mp-555026,AlF3,0.015193115750000001,2
mp-559871,AlF3,0.010633537083333,2
mp-8039,AlF3,0.009358996249999,2
mp-2658,AlFe,0.0,2
mp-672259,AlFe2Mo,0.037930024583335005,3
mp-867878,AlFe2Si,0.0,3
mp-862288,AlFe2W,0.0,3
mp-1183162,AlFe3,0.0,2
mp-2018,AlFe3,0.035353807499999,2
mp-22793,AlFe3C,0.0,3
mp-1206123,AlFe3H,0.0,3
mp-1228952,AlFe4,0.09630704400000101,2
mp-10884,AlFeCo2,0.0,3
mp-28901,AlFeF5,0.010200512857146,3
mp-1178577,AlFeO3,0.032552852499998,3
mp-21216,AlFeO3,0.043955834999999006,3
mp-776154,AlFeO3,0.08031608349999901,3
mp-1106356,AlH3,0.01001445875,2
mp-1183246,AlH3,0.004248899583333,2
mp-23933,AlH3,0.0,2
mp-570130,AlH3,0.014584145416667001,2
mp-1078520,AlHO2,0.051403086875000004,3
mp-23807,AlHO2,0.041692816874999004,3
mp-625054,AlHO2,0.007370145624999,3
mp-625055,AlHO2,0.05573141937500001,3
mp-625152,AlHO2,0.0,3
mp-625404,AlHO2,0.010699304375000001,3
mp-625420,AlHO2,0.033997079375,3
mp-30930,AlI3,0.0,2
mp-27935,AlICl6,0.0,3
mp-1214837,AlIO,0.057825267500000006,3
mp-259,AlMo3,0.0,2
mp-1700,AlN,0.020749162499999002,2
mp-661,AlN,0.0,2
mp-1228868,AlNi,0.026780045000000002,2
mp-1487,AlNi,0.0,2
mp-1025044,AlNi2,0.027575857500000002,2
mp-1183232,AlNi3,0.021220978749999002,2
mp-2593,AlNi3,0.0,2
mp-672232,AlNi3,0.072050029999999,2
mp-1194505,AlNi9B8,0.012936473560605,3
mp-1263325,AlNiF5,0.054376579285715,3
mp-1247828,AlOF,0.022322871666668003,3
mp-1550,AlP,0.0,2
mp-8880,AlP,0.004434354999999,2
mp-28046,AlP2I9,0.0,3
mp-568423,AlPI8,0.0,3
mp-1019510,AlPO4,0.017208437118054,3
mp-1019511,AlPO4,0.031757827638888,3
mp-1019512,AlPO4,0.09175777513888701,3
mp-1019513,AlPO4,0.0022472027777780002,3
mp-1019514,AlPO4,0.090030490833331,3
mp-1199762,AlPO4,0.037159189074072,3
mp-37990,AlPO4,0.022839589555556,3
mp-3955,AlPO4,5.2721111111431205e-05,3
mp-4051,AlPO4,0.007731930555554001,3
mp-5331,AlPO4,0.0,3
mp-541338,AlPO4,0.018656363888887,3
mp-5440,AlPO4,0.018695664583332,3
mp-545974,AlPO4,0.018504669722221003,3
mp-554185,AlPO4,0.020975158263888002,3
mp-554273,AlPO4,0.019363847430555,3
mp-555941,AlPO4,0.021007143888888,3
mp-557362,AlPO4,0.016693658749999,3
mp-557604,AlPO4,0.014220377777778001,3
mp-557757,AlPO4,0.022243584444444003,3
mp-557842,AlPO4,0.018061315388888003,3
mp-557915,AlPO4,0.013793902499999,3
mp-558056,AlPO4,0.017397145888887,3
mp-558088,AlPO4,0.032148511759257,3
mp-559145,AlPO4,0.019600886874998003,3
mp-560151,AlPO4,0.011011512777778001,3
mp-560815,AlPO4,0.036459456018516,3
mp-561027,AlPO4,0.018704669722222,3
mp-5724,AlPO4,0.007523735555555001,3
mp-5859,AlPO4,0.017686462361109,3
mp-667310,AlPO4,0.028848909722221,3
mp-667363,AlPO4,0.020935572083331,3
mp-675254,AlPO4,0.018273603333334002,3
mp-683883,AlPO4,0.024488852378471003,3
mp-707977,AlPO4,0.018556048888889003,3
mp-7848,AlPO4,0.006733440555554001,3
mp-1071955,AlPS4,0.005080274999999,3
mp-1102285,AlPS4,0.0,3
mp-27462,AlPS4,0.013779114166666,3
mp-555805,AlSCl7,0.0,3
mp-29408,AlSeBr7,0.017253937638889,3
mp-1205403,AlSeCl7,0.0,3
mp-1229057,AlSi3O8,0.097497870243058,3
mp-1227997,AlSi3W2,0.0,3
mp-1228673,AlSi9Ni16,0.007486073653844001,3
mp-1228015,AlSiMo,0.011303690515875,3
mp-1228032,AlSiMo6,0.0,3
mp-1228043,AlSiNi2,0.005829584166665001,3
mp-1228041,AlSiNi6,9.628749998213948e-06,3
mp-5168,AlSiP3,0.007223912499998,3
mp-31220,AlSiTe3,0.0,3
mp-1253073,AlSnF5,0.043053626071433,3
mp-571179,AlTeCl7,0.001162992777787,3
mp-573751,AlTeCl7,0.0,3
mp-29407,AlTeI7,0.0,3
mp-752394,AlTeO4,0.053378338333328,3
mp-1228001,AlV,0.0,2
mp-1228006,AlV2,0.025035380833333003,2
mp-1025497,AlV2C,0.0,3
mp-1272257,AlV2O4,0.030325266785714,3
mp-1272295,AlV2O4,0.038080334999998,3
mp-1274278,AlV2O4,0.008723672857142001,3
mp-1276673,AlV2O4,0.034441522857141,3
mp-1277185,AlV2O4,0.022040257857142,3
mp-1280023,AlV2O4,0.036225489285714,3
mp-1281387,AlV2O4,0.0,3
mp-1282714,AlV2O4,0.008051609642857,3
mp-1291152,AlV2O4,0.035544752499999,3
mp-19456,AlV2O4,0.053197384285713,3
mp-2767452,AlV2O4,0.0,3
mp-555263,AlV2O4,0.072591862142855,3
mp-1228813,AlV3,0.042511872499998,2
mp-1387,AlV3,0.0,2
mp-1045019,AlV3O6,0.08152578943749701,3
mp-569458,AlV4C3,0.011702043488558,3
mp-1228822,AlV6Sn,0.007078069999995,3
mp-1228971,AlV9Au2,0.0,3
mp-4955,AlVCo2,0.0,3
mp-1248567,AlVF5,0.022429603571429,3
mp-1228816,AlVFe2,0.047482470000000006,3
mp-5778,AlVFe2,0.0,3
mp-10899,AlVNi2,0.046284947395832006,3
mp-1228840,AlVNi2,0.053133904895833,3
mp-1178549,AlVO3,0.019815870624997,3
mp-756082,AlVO3,0.086443080124997,3
mp-765647,AlVO3,0.08873259612499601,3
mp-18827,AlVO4,0.0,3
mp-1042107,AlW3O8,0.05742247791666501,3
mp-1182867,AlWO4,0.0,3
mp-19413,AlWO4,0.050674539999999005,3
mp-1183151,AlZnCu2,0.015745643161428,3
mp-1018178,Ba2Zn,0.0,2
mp-1214592,Ba2Zn3F10,0.004988330666668,3
mp-541827,Ba2Zn7F18,0.0,3
mp-7739,Ba2ZnF6,0.026719526111111003,3
mp-9307,Ba2ZnN2,0.0,3
mp-17911,Ba2ZnO3,0.0,3
mp-1190623,Ba2ZnS3,0.0035828012500000003,3
mp-5587,Ba2ZnS3,0.0,3
mp-1190528,Ba2ZnSe3,0.004843865,3
mp-1190380,Ba2ZnTe3,0.027225454166668002,3
mp-769802,Ba2Zr7O16,0.026829974600001003,3
mp-5900,Ba2ZrF8,0.0,3
mp-8335,Ba2ZrO4,0.0,3
mp-3813,Ba2ZrS4,0.001551584999994,3
mp-17133,Ba3(AlN2)2,0.0,3
mp-1202948,Ba3(AlP2)2,0.0,3
mp-9578,Ba3(AlSi)2,0.0,3
mp-7377,Ba3(AlSn)2,0.0,3
mp-30905,Ba3(BN2)2,0.0,3
mp-755417,Ba3(BO3)2,0.0,3
mp-779608,Ba3(BO3)2,0.04949021863636201,3
mp-1228327,Ba3(Br2Cl)2,0.003502426666666,3
mp-752648,Ba3(BrO)2,0.035276442857141,3
mp-756942,Ba3(BrO)2,0.037058570357141,3
mp-771008,Ba3(BrO)2,0.044858677142856004,3
mp-771161,Ba3(BrO)2,0.040520184642857004,3
mp-779533,Ba3(BrO)2,0.046951411428571004,3
mp-1178551,Ba3(ClO)2,0.023377207142857,3
mp-752693,Ba3(ClO)2,0.060667528214286004,3
mp-752715,Ba3(ClO)2,0.055813939285714,3
mp-756978,Ba3(ClO)2,0.074158613571428,3
mp-779498,Ba3(ClO)2,0.047084125178571,3
mp-30904,Ba3(CrS3)2,0.025975898545453003,3
mp-30254,Ba3(LiSn2)4,0.0,3
mp-3857,Ba3(PO4)2,0.0,3
mp-554255,Ba3(PS4)2,0.0,3
mp-561443,Ba3(PS4)2,0.006504339038452001,3
mp-571415,Ba3(PSe4)2,0.014164973269232,3
mp-27887,Ba3(Si2P3)2,0.0,3
mp-2911,Ba3(SnP2)2,0.0005855680555560001,3
mp-601867,Ba3(SnP2)2,0.0,3
mp-1246804,Ba3(TaN2)2,0.09998161233333001,3
mp-29354,Ba3(TaS4)2,0.0,3
mp-1246374,Ba3(TiN2)2,0.092238038888886,3
mp-1246136,Ba3(VN2)2,0.082139600148146,3
mp-1228791,Ba36Al9Sn23,0.010711448639706,3
mp-647275,Ba39Li80N9,0.060913670110676006,3
mp-12612,Ba3Ag2,0.0,2
mp-3361,Ba3Al2F12,0.0,3
mp-1247525,Ba3Al3N5,0.041658692272728004,3
mp-1196964,Ba3Al3P5,0.0,3
mp-261,Ba3Al5,0.007397125714286,2
mp-28642,Ba3AlF9,0.011358274519234001,3
mp-555438,Ba3AlF9,0.019172446346157,3
mp-556863,Ba3AlF9,0.005861223750003,3
mp-1246710,Ba3AlN3,0.05902225916666701,3
mp-1199363,Ba3AlO4,0.0,3
mp-1192373,Ba3AlP3,0.0,3
mp-1104164,Ba3Au2,0.0,2
mp-1183314,Ba3Ca,0.040354355000001,2
mp-1183342,Ba3Ca,0.0392140475,2
mp-1183374,Ba3Ca,0.029850338749998002,2
mp-859126,Ba3CaI8,0.046356550208332,3
mp-562649,Ba3Co10O17,0.021322547166667,3
mp-1246164,Ba3CoN3,0.035479489238093,3
mp-1214566,Ba3CoO5,0.000158691388895,3
mp-2759477,Ba3CoO5,0.06547665833334501,3
mp-1272351,Ba3Cr2O8,0.0010130630769230001,3
mp-1274900,Ba3Cr2O8,0.0009672276923070001,3
mp-1281162,Ba3Cr2O8,0.0,3
mp-1281606,Ba3Cr2O8,0.000274196538461,3
mp-18913,Ba3Cr2O8,0.0017917315384610001,3
mp-2222050,Ba3Cr2O8,0.009106481538461001,3
mp-2760769,Ba3Cr2O8,0.0,3
mp-2761491,Ba3Cr2O8,0.001740661923079,3
mp-12905,Ba3CrN3,0.0,3
mp-19197,Ba3CrO5,0.0019641088888790004,3
mp-30903,Ba3CrS5,0.09686817077777701,3
mp-1201385,Ba3Fe26O41,0.050176802928579005,3
mp-1247465,Ba3Fe3N5,0.00967359681818,3
mp-1196000,Ba3Fe3O8,0.022422873596938002,3
mp-754025,Ba3Fe3O8,0.038064795739795,3
mp-567429,Ba3Fe3Se7,0.047037090384617,3
mp-8306,Ba3FeN3,0.0,3
mp-30093,Ba3FeO5,0.0041776894444650004,3
mp-630328,Ba3FeS5,0.07373367527777801,3
mp-754128,Ba3Hf2O7,0.0,3
mp-13288,Ba3LiN,0.027976386666667002,3
mp-19188,Ba3Mn2O8,0.0,3
mp-9324,Ba3MnN3,0.0,3
mp-1214549,Ba3MnO5,0.038863360370368,3
mp-1246810,Ba3MoN3,0.024933742321429003,3
mp-629082,Ba3MoN4,0.008825760416667001,3
mp-8863,Ba3MoN4,0.0,3
mp-1205495,Ba3MoO6,0.048761215500002,3
mp-10736,Ba3N,0.0,2
mp-1183304,Ba3Na,0.054992631041665005,2
mp-1183356,Ba3Na,0.07501271854166601,2
mp-1228056,Ba3NaB24,0.009454336852214001,3
mp-8868,Ba3NaN,0.0,3
mp-18228,Ba3NaSi23,0.063405926708179,3
mp-5360,Ba3Nb16O23,0.0,3
mp-542201,Ba3Nb2O8,0.0,3
mp-1195033,Ba3Nb2Se9,0.0033802893928530004,3
mp-8846,Ba3Nb5O15,0.004824777635855,3
mp-27957,Ba3NiO4,0.050914944999999004,3
mp-1195,Ba3P14,0.0,2
mp-32606,Ba3P2,0.0,2
mp-30220,Ba3P3I2,0.0,3
mp-14289,Ba3P4,0.0,2
mp-1228160,Ba3P4O13,0.002116505874997,3
mp-30088,Ba3P4O13,0.00036206612499700003,3
mp-30186,Ba3Si23,0.08846496355769201,2
mp-1619,Ba3Si4,0.0,2
mp-29223,Ba3Si5O13,0.00264376559523,3
mp-569842,Ba3SiI2,0.0,3
mp-754940,Ba3SiO,0.05150425300000001,3
mp-755363,Ba3SiO,0.0,3
mp-7765,Ba3SiO5,0.004116449722221,3
mp-27805,Ba3SiS5,0.0,3
mp-1190176,Ba3Sn2,0.004737244000003,2
mp-2205007,Ba3Sn2O7,0.0,3
mp-770846,Ba3Sn2O7,0.0,3
mp-556291,Ba3Sn2S7,0.0,3
mp-18636,Ba3Sn5,0.0,2
mp-29243,Ba3SnO,0.0,3
mp-540923,Ba3SnP3,0.007148166267859001,3
mp-1096836,Ba3SnS4,0.055717484375,3
mp-1096842,Ba3SnS5,0.042095887777773004,3
mp-1183330,Ba3Sr,0.0035189374999990003,2
mp-1183345,Ba3Sr,0.016271512499999002,2
mp-1183369,Ba3Sr,0.017817212500001,2
mp-760515,Ba3Sr4O7,0.038797038571428,3
mp-1228028,Ba3SrAg4,0.004892858968747,3
mp-756235,Ba3SrI8,0.007765480416666,3
mp-1079882,Ba3SrO4,0.036794476249999,3
mp-1228128,Ba3SrSn12,0.021635315312501003,3
mp-1195068,Ba3Ta2Se9,0.0,3
mp-15021,Ba3Ta5O15,0.0,3
mp-17009,Ba3Te2O9,0.0,3
mp-28102,Ba3Te4O11,0.0,3
mp-531527,Ba3Ti20O40,0.0,3
mp-770118,Ba3Ti2O7,0.03187073125,3
mp-33339,Ba3Ti3O8,0.045849021785706004,3
mp-1214495,Ba3TiO5,0.008088311666664,3
mp-9668,Ba3TiS5,0.0033715922222190002,3
mp-19365,Ba3V2O8,0.0,3
mp-505392,Ba3V4O13,0.0,3
mp-1214496,Ba3VO5,0.012888804722228002,3
mp-18867,Ba3W2O9,0.00468344446426,3
mp-1246178,Ba3WN3,0.042476494419642005,3
mp-14743,Ba3WN4,0.0,3
mp-680210,Ba3WN4,0.008148781128473,3
mp-1228775,Ba3WO6,0.0,3
mp-22086,Ba3WO6,0.067516376999999,3
mp-2211172,Ba3WO6,0.011499247750002,3
mp-755895,Ba3Zr2O7,0.0,3
mp-554172,Ba3Zr2S7,0.017058034583333,3
mp-8570,Ba3Zr2S7,0.0,3
mp-9179,Ba3Zr2S7,0.009744369166667,3
mp-1214503,Ba3ZrF10,0.000441300892852,3
mp-1228159,Ba4(NbSe4)3,0.059443839684206,3
mp-1228166,Ba4(NbSe4)3,0.099795458631574,3
mp-560978,Ba4Al2O7,0.0,3
mp-2631,Ba4Al5,0.0,2
mp-555218,Ba4Br6O,0.0,3
mp-752424,Ba4Br6O,0.085608130454543,3
mp-779551,Ba4Br6O,0.099201353409089,3
mp-1247171,Ba4CN4,0.019973733148148,3
mp-23063,Ba4Cl6O,0.0,3
mp-1228302,Ba4Cu2Si21,0.0,3
mp-1214552,Ba4Cu3Si20,0.0,3
mp-1197658,Ba4Cu8P15,0.0,3
mp-1195255,Ba4Fe3Se10,0.096543143235295,3
mp-757712,Ba4Fe4O11,0.0,3
mp-1182448,Ba4Fe9O20,0.085547028181816,3
mp-2755143,Ba4Hf3O10,0.0,3
mp-779519,Ba4Hf3O10,0.0055094979411780005,3
mp-1189858,Ba4Hf3S10,0.021636369117648,3
mp-756014,Ba4HfO6,0.06323999454545401,3
mp-29909,Ba4I6O,0.0,3
mp-18791,Ba4Mn3O10,0.0,3
mp-1246840,Ba4MnN4,0.08106105370370001,3
mp-4564,Ba4Nb14O23,0.0,3
mp-1229163,Ba4Nb25O40,0.013693625120776001,3
mp-1193166,Ba4Nb2O9,0.0,3
mp-1214396,Ba4Nb2O9,0.037222222333342006,3
mp-774719,Ba4Nb3O12,0.053084863009868005,3
mp-754354,Ba4OF6,0.013757840454546002,3
mp-755009,Ba4OF6,0.058766370454547,3
mp-1199731,Ba4P15Au8,0.020906142856121003,3
mp-28164,Ba4P2O,0.0,3
mp-28823,Ba4P3,0.0,2
mp-17815,Ba4Si20Au3,0.0,3
mp-1228313,Ba4Si21Au2,0.0,3
mp-1228316,Ba4Si22Au,0.014270757345678,3
mp-640551,Ba4Si23,0.08948472765432,2
mp-30101,Ba4Si3Br2,0.0,3
mp-14214,Ba4SiP4,0.0,3
mp-2755271,Ba4Sn3O10,0.0,3
mp-768510,Ba4Sn3O10,0.005834144411764001,3
mp-772086,Ba4Sn3O10,0.049280903235293,3
mp-1192906,Ba4Ta2O9,0.00027139499999800004,3
mp-1196006,Ba4Ta2O9,0.0,3
mp-769344,Ba4Ta2O9,0.041520995666665006,3
mp-769394,Ba4Ta2O9,0.08070260133333301,3
mp-3530,Au(OF3)2,0.013567734444444,3
mp-990238,Au(OF3)2,0.0,3
mp-27253,Au2O3,0.0,2
mp-658803,Au2O3,0.026197807999998,2
mp-947,Au2S,0.0,2
mp-28095,Au2Se2O7,0.0007997052272670001,3
mp-559824,Au2Se3O10,0.0,3
mp-27441,Au2Se4O11,0.0,3
mp-17407,Au3F8,0.0,2
mp-505366,AuBr,0.0,2
mp-570140,AuBr,0.017815373749996,2
mp-27213,AuBr3,0.0,2
mp-30159,AuBrF6,0.0,3
mp-1120780,AuCl,0.010198831250001001,2
mp-32780,AuCl,0.0,2
mp-541656,AuCl2,0.0,2
mp-27647,AuCl3,0.0,2
mp-1214857,AuCl4,0.040174768500000006,2
mp-27265,AuClO,0.0,3
mp-942,AuF3,0.0,2
mp-30103,AuF5,0.0,2
mp-27725,AuI,0.0,2
mp-1214760,AuI2,0.0,2
mp-560745,AuN5O14,0.0,3
mp-28192,AuSCl5,0.0,3
mp-556587,AuSCl7,0.0,3
mp-30003,AuSO4,0.0,3
mp-2793,AuSe,0.0,2
mp-570325,AuSe,0.003812233749997,2
mp-27199,AuSeBr,0.0,3
mp-28372,AuSeCl7,0.0,3
mp-644828,AuXe2F17,0.0,3
mp-1214780,AuXeF9,0.025459596919194003,3
mp-23791,B(HO)3,0.0,3
mp-759069,B(HO)3,0.00255615047618,3
mp-1194548,B10H11C2,0.057243774565217,3
mp-1229024,B10H11C2,0.010036201483064,3
mp-29292,B10H13,0.005552952574727,2
mp-706664,B10H13,0.005489127574727,2
mp-776402,B10H13,0.006570894966031001,2
mp-1197561,B10H13Br,0.00012918,3
mp-1195877,B10H13Cl,0.0011473294791750001,3
mp-1199051,B10H13I,0.0,3
mp-1199255,B10H13I,0.002169048020851,3
mp-31003,B10H13I,0.09637628140626801,3
mp-1195933,B10H14S,0.005407084099999001,3
mp-1199941,B10H14S,0.0,3
mp-1228640,B12S,0.075539829900855,2
mp-576,B13C2,0.0,2
mp-27200,B13H19,0.026613134975142002,2
mp-27876,B2H3,0.034570647147726,2
mp-29655,B2H4C,0.085210617170331,3
mp-27990,B2H5,0.007053553749999,2
mp-1197839,B2H8N,0.084422851977272,3
mp-2331,B2Mo,0.0,2
mp-1079053,B2Mo3,0.023003367999997002,2
mp-1214908,B2NCl3,0.065723160694444,3
mp-1245025,B2O3,0.06316981453333301,2
mp-306,B2O3,0.0,2
mp-717,B2O3,0.005631319333332,2
mp-1019509,B2S2O9,0.0,3
mp-1199451,B2S3,0.0,2
mp-572670,B2S3,0.006751941809999,2
mp-558521,B2Se2O7,0.0,3
mp-1194590,B2Se3O10,0.0,3
mp-768235,B2TeO5,0.062019125833328005,3
mp-779332,B2TeO6,0.08923299212963001,3
mp-569803,B2W,0.0,2
mp-32715,B36O5,0.016485291219513,2
mp-29721,B3H5,0.044593284687501004,2
mp-569405,B3H5,0.011612727504734001,2
mp-1214811,B3H5N3,0.018844173409091003,3
mp-1236886,B3H5N3,0.021292578636363,3
mp-1080111,B3Mo,0.002544879374999,2
mp-1238815,B4C,0.0,2
mp-530074,B4C,0.097331705238095,2
mp-696746,B4C,0.08118889400000001,2
mp-1183667,B4H5,0.016330710434028003,2
mp-27798,B4H5,0.012353850434028,2
mp-30529,B5H11,0.022194208657671,2
mp-30977,B5H6Br,0.0,3
mp-706630,B5H7,0.0,2
mp-29611,B5H8,0.03270437263986,2
mp-1338697,B5H9,0.019234778920455,2
mp-29783,B5H9,0.019773636241883,2
mp-696597,B5H9,0.028354675892857003,2
mp-27893,B5H9N,0.064428070133333,3
mp-31064,B6H10N,0.0,3
mp-1346,B6O,0.0,2
mp-28395,B6P,0.0,2
mp-27820,B7H10,0.031991528021389,2
mp-758800,B84O11,0.019661100526316002,2
mp-1228652,B8O,0.022647236666667,2
mp-1228685,B8O,0.022062264074073003,2
mp-530033,B8O,0.022155400370371003,2
mp-758933,B8O,0.025976052222222,2
mp-29654,B9H11,0.0,2
mp-706937,B9H11,0.0026213694374990003,2
mp-27202,B9H8S,0.01939897808496,3
mp-685043,BBr,0.00891484361111,2
mp-23225,BBr3,0.0,2
mp-1199460,BCl,0.011412763194443001,2
mp-23256,BCl,0.09947819928819401,2
mp-23184,BCl3,0.0,2
mp-23398,BClF6,0.0,3
mp-27896,BF3,0.0,2
mp-558149,BF3,0.0013903446875,2
mp-1238837,BH,0.097137563655302,2
mp-29475,BH2N,0.012248568333332,3
mp-634117,BH3,0.012223233750000001,2
mp-27341,BH4N,0.042937087083335004,3
mp-1105968,BH6N,0.046934100624999,3
mp-1106386,BH6N,0.052977955624999004,3
mp-1188579,BH6N,0.054899518437499004,3
mp-1198500,BH6N,0.06334157281249901,3
mp-1203483,BH6N,0.055485029062499004,3
mp-35082,BH6N,0.0532090028125,3
mp-675418,BH6N,0.051115210208333005,3
mp-1190290,BH8N,0.07454925849999801,3
mp-1198592,BHO2,0.0,3
mp-696403,BHO2,0.0027165514583330002,3
mp-721851,BHO2,0.005633284895834,3
mp-23189,BI3,0.0,2
mp-1890,BMo,0.0,2
mp-999198,BMo,0.010615728750000001,2
mp-2501,BMo2,0.027145710833330002,2
mp-4472,BMo2C,0.048345275312499006,3
mp-1228637,BMoW,0.041023881666667004,3
mp-13150,BN,5.2802500000836985e-05,2
mp-1639,BN,0.07735396750000001,2
mp-2653,BN,0.094704119999999,2
mp-604884,BN,0.0,2
mp-629015,BN,0.0017454250000010002,2
mp-685145,BN,0.0012874225,2
mp-714851,BN,0.098182167499999,2
mp-7991,BN,0.007704892500001,2
mp-984,BN,0.005704095,2
mp-1196191,BNF8,6.386250000023352e-05,3
mp-4674,BNF8,0.0,3
mp-1182442,BO2F3,0.0,3
mp-1008559,BP,0.014076364999999001,2
mp-1479,BP,0.0,2
mp-1201622,BPBr6,0.0,3
mp-11653,BPO4,0.039011387777776005,3
mp-3589,BPO4,0.0,3
mp-27724,BPS4,0.0,3
mp-540668,BS2,0.0,2
mp-27245,BSBr,0.0,3
mp-555279,BSBr,0.0014029152777760001,3
mp-27349,BSF7,0.0,3
mp-1214789,BSe2,0.0,2
mp-1008487,BW,0.014054896250002,2
mp-7832,BW,0.0,2
mp-1113,BW2,0.0,2
mp-27286,Ba(Ag3O2)2,0.0,3
mp-1096838,Ba(AgO)2,0.0016923506666690002,3
mp-8579,Ba(AgS)2,0.008285146999997,3
